Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
binne,@Bino22835144,2024-11-20T08:21:57.000Z,False,And how many baby they kill? And how many baby have israel kill?,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1145646902920339456/h87yfxIt_bigger.jpg,https://x.com/Bino22835144/status/1859150174968283235,tweet_id:1859150174968283235
First Source Report,@FirstSourceNew,2024-11-20T08:21:54.000Z,True,An israeli terrorist from the Kfir Brigade was eliminated in North Gaza.,0,0,0,4,[],[],['\\u26a1\\ufe0f'],https://pbs.twimg.com/profile_images/1847984008224702465/prRjUxCr_bigger.jpg,https://x.com/FirstSourceNew/status/1859150161064177841,tweet_id:1859150161064177841
Ghady Bou Saba,@GhadyBouSaba,2024-11-20T08:21:54.000Z,False,"Submitting to the apartheid state of Israel is  her ""raison d'être"" as she confessed once indirectly...
I bet she didn't speak that loud in the presence of Xi, just like Starmer & Meloni...
The G7 is just a G2 with clowns...",0,0,0,8,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/GhadyBouSaba/status/1859150160070115336,tweet_id:1859150160070115336
עומרי חיים | Omri Haim,@HaimOmri,2024-11-20T08:21:53.000Z,False,"""This is only the beginning"" | On the way to maintain sovereignty in gaza Hamas murders it's own civilians - and takes pride in it#Gaza #hamasterrorist #HamasisISIS",0,0,0,78,"['#Gaza', '#hamasterrorist', '#HamasisISIS']",[],[],https://pbs.twimg.com/profile_images/1622900678942236672/RQxNfw66_bigger.jpg,https://x.com/HaimOmri/status/1859150155951284552,tweet_id:1859150155951284552
Israel Israeli,@MickeySchneider,2024-11-20T08:21:52.000Z,False,"We  don't know. We are secular. Who cares?
The written prophets word only matters.",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1819752722066726912/pPJF-3zp_bigger.jpg,https://x.com/MickeySchneider/status/1859150153363386857,tweet_id:1859150153363386857
𝓯𝓻𝓮𝓪𝓴𝔂 Sage FREE PALESTINE,@Sage_here156,2024-11-20T08:21:52.000Z,False,Its giving this but worse,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1847593529842749441/pw841tEs_bigger.jpg,https://x.com/Sage_here156/status/1859150151895461983,tweet_id:1859150151895461983
muhammad Zohan,@muhammadZohan88,2024-11-20T08:21:50.000Z,True," ISRAEL IS A TERRORIST STATE
SAVE PALESTINE",0,0,0,3,[],[],"['\\U0001f622', '\\U0001f62d', '\\U0001f622', '\\U0001f62d', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1518921341503606787/1A9rfolz_bigger.jpg,https://x.com/muhammadZohan88/status/1859150145318776977,tweet_id:1859150145318776977
Milcotto,@milcotto,2024-11-20T08:21:50.000Z,True,"'The situation in Gaza is catastrophic! From north to south, from east to west, everything in it is being bombed, everyone in it is hungry.'",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1665455410214498311/qy0zEfcE_bigger.png,https://x.com/milcotto/status/1859150144756752427,tweet_id:1859150144756752427
bri | nemo's code,@carpediemchacha,2024-11-20T08:21:49.000Z,False,"genocide triggerers are israel, if anything",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1789085771817005057/m-eTpS2j_bigger.jpg,https://x.com/carpediemchacha/status/1859150140600447102,tweet_id:1859150140600447102
Umur Ozkal,@UmurOzkal,2024-11-20T08:21:49.000Z,False,And Palestine,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1408336188612788224/SG1xPGph_bigger.jpg,https://x.com/UmurOzkal/status/1859150140524679259,tweet_id:1859150140524679259
Grand Paladin,@Gehad14563326,2024-11-20T08:21:48.000Z,False,What about the brave women of Gaza ? Why aren't you sharing their stories and suffering! Just wondering !!,0,0,0,3,[],[],"['\\U0001f914', '\\U0001f914']",https://pbs.twimg.com/profile_images/1720851783218552832/EO6DUkXb_bigger.jpg,https://x.com/Gehad14563326/status/1859150137206919377,tweet_id:1859150137206919377
May haidar,@aidarmay2,2024-11-20T08:21:48.000Z,False,Israel 'ALLYING' With ISIS To Starve Gaza - Shocking New Allegations In ... https://youtu.be/pPahBbPUN1c?si=rRjcu1bedCUAfciH… via ,0,0,0,5,[],['@YouTube'],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/aidarmay2/status/1859150135764062261,tweet_id:1859150135764062261
Simon Rouse,@Shackles67,2024-11-20T08:21:47.000Z,False,"Hell yeah Israel, you are warriors ",0,0,0,1,[],[],"['\\U0001f4aa', '\\U0001f4aa', '\\U0001f4aa']",https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/Shackles67/status/1859150131796603130,tweet_id:1859150131796603130
Stephanie Grat סטפני,@StephInIsrael,2024-11-20T08:21:46.000Z,False,"Just like Hamas in Gaza, you never learn",0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1826133432700727296/MvLcfi1d_bigger.jpg,https://x.com/StephInIsrael/status/1859150129032249390,tweet_id:1859150129032249390
Don,@DonKline007,2024-11-20T08:21:46.000Z,True,"Milei is preparing Argentina as a last resort escape should the USA not intervene to save Israel from its wars, and they lose Ukraine to Russia.",0,0,0,38,[],[],[],https://pbs.twimg.com/profile_images/1843386481009647616/DA5mfuqm_bigger.jpg,https://x.com/DonKline007/status/1859150127832649747,tweet_id:1859150127832649747
Zara Hayatt,@zara_hayatt,2024-11-20T08:21:43.000Z,False,"Arrival of students from Gaza in Pakistan: 'When people know that we are Palestinians, no one takes money'#Pakistan #painful #ElectionDay",0,0,0,2,"['#Pakistan', '#painful', '#ElectionDay']",[],[],https://pbs.twimg.com/profile_images/1828855233721540608/b3q797Rf_bigger.jpg,https://x.com/zara_hayatt/status/1859150117099520497,tweet_id:1859150117099520497
Sophie C,@2020scann,2024-11-20T08:21:43.000Z,False,"Has the West gone completely mad?  Champions of 'liberty' label an occupied, beseiged, brutally subjugated people 'terrorists' for exercising their right to armed struggle. The 'free' Press extolls their genociders, who have all but erased Palestine, as victims.

Now WWIII ???",0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1605251845244461070/9a0AoKpM_bigger.jpg,https://x.com/2020scann/status/1859150116180857180,tweet_id:1859150116180857180
Salam Janabi,@SalamJ6675,2024-11-20T08:21:42.000Z,False,Israel in 1948,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1723728677827923968/KbV4X9r6_bigger.jpg,https://x.com/SalamJ6675/status/1859150112229859663,tweet_id:1859150112229859663
tristyn,@slutowens,2024-11-20T08:21:42.000Z,False,And fuck Palestine are you gonna go over seas from your loving family to help the other loving family?,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1858448451555471360/qUuwOdGE_bigger.jpg,https://x.com/slutowens/status/1859150111776879075,tweet_id:1859150111776879075
West Bank patriot,@Jeninite_king,2024-11-20T08:21:42.000Z,False,Cold take: Israel is magnitudes worse than ISIS,0,0,0,34,[],[],[],https://pbs.twimg.com/profile_images/1847630602385670145/xOPXwgSG_bigger.jpg,https://x.com/Jeninite_king/status/1859150109692338185,tweet_id:1859150109692338185
199456,@UzoMuahdib,2024-11-20T08:21:42.000Z,False,"They own the real estate where those buttons and threads are sold, shopping blocks etc. 

Zvekutengesa mabuttons itori pastime so they have something to do. #FreePalestine#PalestineGenocide#Palestine",0,0,0,5,"['#FreePalestine', '#PalestineGenocide', '#Palestine']",[],"['\\U0001f605', '\\U0001f1f5\\U0001f1f8']",https://pbs.twimg.com/profile_images/1719050239267467264/cSI7cuQi_bigger.jpg,https://x.com/UzoMuahdib/status/1859150109470048562,tweet_id:1859150109470048562
old city cats,@lwixn89076316,2024-11-20T08:21:41.000Z,False,"Fail losing blood movement go save yourself in Idlib first, don’t have shit about Syrian Kurds in Rojava but pray for Sudan and Palestine. lol what oppressed people.",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1838298332570992640/-Upp_-lp_bigger.jpg,https://x.com/lwixn89076316/status/1859150107226124322,tweet_id:1859150107226124322
DANGER MOUSE 313,@DANGERMOUSE_313,2024-11-20T08:21:39.000Z,False,"Yes 
Free Palestine",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1806484514786709504/_AcpsYtq_bigger.jpg,https://x.com/DANGERMOUSE_313/status/1859150098552283508,tweet_id:1859150098552283508
Electronica Israel,@ElectronicaIsr1,2024-11-20T08:21:39.000Z,False,amen,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1586443533174571009/Y3zTsx6j_bigger.png,https://x.com/ElectronicaIsr1/status/1859150097591705866,tweet_id:1859150097591705866
man,@francofredasst2,2024-11-20T08:21:38.000Z,False,"Because the state of israel is jewish??? I am defending catholic christian conquerors that stopped human sacrificeGaza has nothing to do with what i am defending complete and utter nothingburger
Its literally an ad hominem",0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1856476672339361792/tAvJP5Fs_bigger.jpg,https://x.com/francofredasst2/status/1859150096014668248,tweet_id:1859150096014668248
НАЦИК ПЕЙСАТИЙ,@CirnoRip2024,2024-11-20T08:21:38.000Z,False,Why would the evil zios treat the innocent hamas members in israel on the  7th of october like that?,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1815006957360553984/KmlvfYjv_bigger.jpg,https://x.com/CirnoRip2024/status/1859150095406539028,tweet_id:1859150095406539028
North Herts Palestine Solidarity Campaign,@NHertsPsc,2024-11-20T08:21:36.000Z,True,"“This is the moment we choose - does Global Britain have a moral centre or are we a country that turns a blind eye to genocide?”

                — Lisa Nandy MP (2021)",0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1773469856257421312/n10xtiHH_bigger.jpg,https://x.com/NHertsPsc/status/1859150084799094918,tweet_id:1859150084799094918
Chris Hutchinson,@ChrisHu34451470,2024-11-20T08:21:34.000Z,False,"A heartbroken Palestinian father bids farewell to his infant after an Israeli bomb destroyed the home of the Abu Warda family in Nuseirat, in central Gaza Strip.",0,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1700778523601051648/1HB3-ZNe_bigger.jpg,https://x.com/ChrisHu34451470/status/1859150077538992163,tweet_id:1859150077538992163
Shaun Whittaker,@ShaunWhittake15,2024-11-20T08:21:34.000Z,True,Bravery is made in Palestine.,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1241364684734894082/8448wmTO_bigger.jpg,https://x.com/ShaunWhittake15/status/1859150076301516999,tweet_id:1859150076301516999
Pamastymui,@Pamastymui,2024-11-20T08:21:34.000Z,False,Wow... It would make a very discreet assassination... #CIA #Israel,0,0,0,1,"['#CIA', '#Israel']",[],[],https://pbs.twimg.com/profile_images/1005922167731695616/EjZCnrc2_bigger.jpg,https://x.com/Pamastymui/status/1859150076121080176,tweet_id:1859150076121080176
Cure Naturally LLC,@CureNaturally,2024-11-20T08:21:32.000Z,False,"NO!!!
NEVER!!!Israel is a GENOCIDAL entity, its regime is WAR CRIMINALS.
America NEEDS to STOP supporting such an entity for the GOOD of humanity.Supporting a GENOCIDAL/ OCCUPIER Israel is the biggest mistake U.S. can make, it ISOLATE America & is extremely DIVISIVE!",0,0,0,1,[],[],"['\\u2665\\ufe0f', '\\U0001f30d', '\\U0001f621']",https://pbs.twimg.com/profile_images/471811544670404608/CGXq0MD0_bigger.png,https://x.com/CureNaturally/status/1859150068948828373,tweet_id:1859150068948828373
Shaheer ||Free Palestine,@BaldeProp,2024-11-20T08:21:32.000Z,False,Let the old man enjoy,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1825532720631447552/r5aYHynl_bigger.jpg,https://x.com/BaldeProp/status/1859150068361949680,tweet_id:1859150068361949680
99ine Savage,@99_savage01,2024-11-20T08:21:28.000Z,False,No sir. It's the ai photo of him in Gaza,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1824561662738751488/MZHZNq8u_bigger.jpg,https://x.com/99_savage01/status/1859150054537191793,tweet_id:1859150054537191793
J for joy,@DongHe798795,2024-11-20T08:21:28.000Z,False,First get your number right. Half of the casualties in Gaza were Hamas. 70% of the remaining half ARE NOT WOMEN AND CHILDREN.,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1712708194471186432/jcvTlDLv_bigger.png,https://x.com/DongHe798795/status/1859150052020941231,tweet_id:1859150052020941231
808 crashout sigma from ohio,@MarcusTher57520,2024-11-20T08:21:28.000Z,False,"What flag? Not even from palestine if that's what you're referring to
Also unit 731 and the rape of nanking have been proven many times",0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1839927551952900096/uEtPoEuS_bigger.jpg,https://x.com/MarcusTher57520/status/1859150051463098665,tweet_id:1859150051463098665
muhammad Zohan,@muhammadZohan88,2024-11-20T08:21:27.000Z,True," ISRAEL IS A TERRORIST STATE
SAVE PALESTINE",0,0,0,5,[],[],"['\\U0001f622', '\\U0001f62d', '\\U0001f622', '\\U0001f62d', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1518921341503606787/1A9rfolz_bigger.jpg,https://x.com/muhammadZohan88/status/1859150049713819961,tweet_id:1859150049713819961
𓏺أݪڼـــــجم أݪفدأئــــــي,@najmijan197680,2024-11-20T08:21:27.000Z,False,Save Gaza children's#سكينة#الجماعة_الإسلامية#جيش_الفدائيين,0,0,0,5,"['#سكينة', '#الجماعة_الإسلامية', '#جيش_الفدائيين']",[],[],https://pbs.twimg.com/profile_images/1841321976595652608/6gu0nxYW_bigger.jpg,https://x.com/najmijan197680/status/1859150049051029591,tweet_id:1859150049051029591
Ayub Dawood,@Aiyub_Dawood,2024-11-20T08:21:27.000Z,False,"Then show it here on the world factbook page on Gaza, faceless, Zionist terrorist cowardhttps://cia.gov/the-world-factbook/countries/gaza-strip/…",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1703637462592126976/dMKW89DD_bigger.jpg,https://x.com/Aiyub_Dawood/status/1859150046484136305,tweet_id:1859150046484136305
Melly Kelly,@Melly2000036690,2024-11-20T08:21:25.000Z,False,Fed propaganda our whole lives about EVERYTHING. Palestine has freed us all,0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1805553971291209730/tCzfcOUu_bigger.jpg,https://x.com/Melly2000036690/status/1859150040448843812,tweet_id:1859150040448843812
Ravish Shah,@RavishShah92986,2024-11-20T08:21:25.000Z,False,Oh sooo I am talking to abdul . Saar please save palestine saar please saar we good muslims saar save gaza saar lol,0,0,0,10,[],[],"['\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1844299032879038469/hWc7aQhQ_bigger.png,https://x.com/RavishShah92986/status/1859150038179475648,tweet_id:1859150038179475648
phillys black marxist ☭,@Forever_noir_,2024-11-20T08:21:22.000Z,False,"Most Zionists aren’t Jewish, they’re just capitalists mostly who understand that Israel is a wing of US imperialism. Something to consider is that movies in America have to be ran through the state department and anything that calls into question their imperialist project is cut",0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1453129912139853827/W00Z7_oF_bigger.jpg,https://x.com/Forever_noir_/status/1859150027928576166,tweet_id:1859150027928576166
Alan warr,@shiatsu_yoga,2024-11-20T08:21:20.000Z,False,Israel drops bombs on schools & hospitals & buries 200000 women kids n children and old people and its “not genocide”. The international Court of Justice independently named Israel as an apartheid state committing the most atrocious war crimes in living memory. Genocide denier,0,0,0,3,[],[],['\\U0001f60f'],https://pbs.twimg.com/profile_images/3175318476/1f47244d865f6571786bec99741cff41_bigger.jpeg,https://x.com/shiatsu_yoga/status/1859150017644413300,tweet_id:1859150017644413300
muhammad Zohan,@muhammadZohan88,2024-11-20T08:21:19.000Z,True," ISRAEL IS A TERRORIST STATE
SAVE PALESTINE",0,0,0,3,[],[],"['\\U0001f622', '\\U0001f62d', '\\U0001f622', '\\U0001f62d', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1518921341503606787/1A9rfolz_bigger.jpg,https://x.com/muhammadZohan88/status/1859150015450538168,tweet_id:1859150015450538168
Anne-Marie العطية,@AnneK13806,2024-11-20T08:21:17.000Z,True,You do demand peace with Israel ,0,0,0,10,[],[],"['\\U0001f1f1\\U0001f1e7', '\\U0001f54a\\ufe0f', '\\U0001f1ee\\U0001f1f1']",https://pbs.twimg.com/profile_images/1844927157967155200/E759HXIZ_bigger.jpg,https://x.com/AnneK13806/status/1859150006717960471,tweet_id:1859150006717960471
Jonah Perl,@perl8723,2024-11-20T08:21:17.000Z,True,"With the Almighty's help...

From the River to the Sea, Palestine will be Free. 

-Jonah the Jew 

Please, check out my Substack article entitled, ""UNDERSTANDING THE MOTIVATIONS BEHIND THE SEEMINGLY ILLOGICAL BEHAVIOR OF THE ZIONIST STATE."" ",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1854730842024587277/u5CtEIuh_bigger.jpg,https://x.com/perl8723/status/1859150006562766965,tweet_id:1859150006562766965
Geschichts- & Lernort Kolonialismus,@GUnrecht,2024-11-20T08:21:17.000Z,False,"Is  ready to support joint school book commission between Tanzania & Germany to address entangled colonial history? As for Poland, Czech Republic & Israel with Leibniz Institute      ",0,0,0,21,[],"['@GermanyTanzania', '@GeorgEckert', '@wizara_elimuTz', '@UbaloziGermany', '@NancyLater', '@TanzaniaNetwork', '@kindmari']",[],https://pbs.twimg.com/profile_images/1344219353953284096/pk4ZFdqi_bigger.jpg,https://x.com/GUnrecht/status/1859150004830535892,tweet_id:1859150004830535892
Coosss,@Coosss2,2024-11-20T08:21:16.000Z,False,"Just an innocent child who needs tratment, help her save her #Election2024 #Gaza",0,0,0,3,"['#Election2024', '#Gaza']",[],[],https://pbs.twimg.com/profile_images/1721123468886863872/yDqqPbpR_bigger.jpg,https://x.com/Coosss2/status/1859150003240902880,tweet_id:1859150003240902880
Jeremy Jones,@Jerewolfbear,2024-11-20T08:21:16.000Z,False,"Look who's talking. I still haven't seen ur I also condemn Israeli actions.  ""I dun support all of what Israel does.""",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1293447715917979648/9vDeYAsI_bigger.jpg,https://x.com/Jerewolfbear/status/1859150003178213552,tweet_id:1859150003178213552
Mohadeseh,@Mohadeseh___313,2024-11-20T08:21:14.000Z,False,"Ali Akbar Raifipour:#Israel is not a country, but a time period#FreePalestine",0,0,0,5,"['#Israel', '#FreePalestine']",[],[],https://pbs.twimg.com/profile_images/1846419315748200449/vqhbqf3f_bigger.jpg,https://x.com/Mohadeseh___313/status/1859149992448913526,tweet_id:1859149992448913526
markcon1776,@markcon1776,2024-11-20T08:21:13.000Z,False,Care less for Israel. If you believe Israel is the head of world domination cabal that's your right. It's the rich and many of the richest are Jews.  But doesn't mean you support their enemies. A fake Palestinian country made up of every Muslim countries Terrorist,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1748484234505801728/dc7zlHuI_bigger.jpg,https://x.com/markcon1776/status/1859149990309876130,tweet_id:1859149990309876130
Nicholas Taylor,@Nicholaslcfc17,2024-11-20T08:21:11.000Z,False,Yet none of them will go to Palestine.,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1424321586342113280/1QYLDseq_bigger.jpg,https://x.com/Nicholaslcfc17/status/1859149980318962044,tweet_id:1859149980318962044
farahadams,@farahadams,2024-11-20T08:21:07.000Z,True,“Massacres now in Gaza City and the North”,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/568757251838472192/WpK7i0A1_bigger.jpeg,https://x.com/farahadams/status/1859149966469366002,tweet_id:1859149966469366002
Test Tino,@YourSecretPapa,2024-11-20T08:21:07.000Z,False,"How is it secterian to literally point out you khinzirs suck up for alqaeda and Daesh
Then side with nato and when you got shot
YOU LITERALLY WENT TO ISRAEL for treament And they welcomed you becauee you were their asset to disrupt middle east",0,0,0,4,[],[],"['\\U0001f480', '\\U0001f480']",https://pbs.twimg.com/profile_images/1712411653437079552/fueismG6_bigger.jpg,https://x.com/YourSecretPapa/status/1859149963210469735,tweet_id:1859149963210469735
Duncan Disorderly,@Dunc_Disorderly,2024-11-20T08:21:06.000Z,False,"I know some Jews who hold the views of original peace loving, non-racist Zionists still exist but they are seen as cranks and traitors by many Jews. Here’s a picture of some at a Palestine Solidarity march in London.",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1485690775925145602/e3GN5FnB_bigger.jpg,https://x.com/Dunc_Disorderly/status/1859149959934705665,tweet_id:1859149959934705665
LordYounk,@DjoYounk,2024-11-20T08:21:06.000Z,False,Go open dictionnary to Learn what is génocide and go to Israel to open your eyes ,0,0,0,2,[],[],['\\U0001f921'],https://pbs.twimg.com/profile_images/1717793142513004544/vqW_fGoa_bigger.jpg,https://x.com/DjoYounk/status/1859149958789603513,tweet_id:1859149958789603513
Dr.Shula Levin_شوله ليفين ד״ר שולה לוין,@shulalevin,2024-11-20T08:21:04.000Z,False,Any doubts that Qatar is clearly an enemy of Israel???,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1744060773842735104/1AZpdt4x_bigger.jpg,https://x.com/shulalevin/status/1859149951344726222,tweet_id:1859149951344726222
SHAHID KHAN,@shahidkhan762,2024-11-20T08:21:03.000Z,True,Free Palestine save Gaza ,0,0,0,4,[],[],['\\U0001f494'],https://pbs.twimg.com/profile_images/1856087116234567680/iBiYBGq6_bigger.jpg,https://x.com/shahidkhan762/status/1859149948702359569,tweet_id:1859149948702359569
The Rt Rev'd Mojito,@childofeternity,2024-11-20T08:21:02.000Z,False,"Nonsense. The ""only honest, proper solution"" is to end Israel's illegal occupation and apartheid. with all the brutal oppression, life-denying repression, dispossession, torture and terrorism such entails.

Your support for genocide is a stain you will never be able to erase.",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1767704128543678464/8E3dxHzz_bigger.jpg,https://x.com/childofeternity/status/1859149944159867050,tweet_id:1859149944159867050
Support Palestin,@UNSP_en,2024-11-20T08:21:02.000Z,False,"Canadian protesters have staged a sit-in outside the Collins Aerospace factory in Canada, demanding the company stop selling weapons components for military aircraft bound for Israel.#Gaza #Lebanon#Palestine",0,0,0,14,"['#Gaza', '#Lebanon', '#Palestine']",[],['\\U0001f539'],https://pbs.twimg.com/profile_images/1794325806589624320/S4jJsbKS_bigger.jpg,https://x.com/UNSP_en/status/1859149941668491354,tweet_id:1859149941668491354
Meni Even Israel,@MeniEvenIsrael,2024-11-20T08:21:01.000Z,True,"The disparity in global outrage is staggering. A million lives are affected, yet there is not a word on the streets about humanitarian aid or alleged genocide. This is the perfect example of the world’s double standards and duplicity. The silence is as telling as it is appalling.",0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1546226595924434948/WUUqggK7_bigger.jpg,https://x.com/MeniEvenIsrael/status/1859149940162707585,tweet_id:1859149940162707585
Nobirdih Ere,@beeondtees,2024-11-20T08:21:01.000Z,False,"Isis is israel. 
ISIS = Israeli Secret Intelligence Service",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/588115324131610624/xijSpiEN_bigger.jpg,https://x.com/beeondtees/status/1859149939873640964,tweet_id:1859149939873640964
MC STEIN,@mc_stein63787,2024-11-20T08:21:00.000Z,False,"Bro, sekkle down 
Do u want to bring more problems to yourself ?
If uo a believer, U know what Joseph's brothers did to him en if U don't know,....then know.
They sold him to Israel as a slave and he didn't die.
U chill ",0,0,0,9,[],[],['\\U0001f60e'],https://pbs.twimg.com/profile_images/1826482951053295616/scfbSChD_bigger.jpg,https://x.com/mc_stein63787/status/1859149936320790854,tweet_id:1859149936320790854
Repeat Watch,@repeatwatch,2024-11-20T08:21:00.000Z,True,Do israel's bombs differentiate if you're a black or brown Palestinian in Gaza?!,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1351380787740995585/qaa_qaRc_bigger.jpg,https://x.com/repeatwatch/status/1859149936320737481,tweet_id:1859149936320737481
アニャ,@ania_toblerone,2024-11-20T08:21:00.000Z,False,"You weren’t elected to steal American funds to support foreign countries. This isn’t supposed to be the United States of Israel. You’re a representative for US citizens; how are foreign blood feuds benefiting them?

All foreign agents of the state need to be ejected immediately.",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1519484956472676353/Lfhu-J7d_bigger.jpg,https://x.com/ania_toblerone/status/1859149936178459020,tweet_id:1859149936178459020
Rob,@TheBouchee,2024-11-20T08:20:59.000Z,False,Don't Israel block Western journalists from entering GAZA?,0,0,0,2,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/TheBouchee/status/1859149930733945288,tweet_id:1859149930733945288
Ayub Dawood,@Aiyub_Dawood,2024-11-20T08:20:58.000Z,False,"Here's the world factbook page on Gaza, point out the info in here if it isn't fake news, faceless, Zionist coward terroristhttps://cia.gov/the-world-factbook/countries/gaza-strip/…",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1703637462592126976/dMKW89DD_bigger.jpg,https://x.com/Aiyub_Dawood/status/1859149926954832045,tweet_id:1859149926954832045
J for joy,@DongHe798795,2024-11-20T08:20:57.000Z,False,First get your number right. Half of the casualties in Gaza were Hamas. 70% of the remaining half ARE NOT WOMEN AND CHILDREN.,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1712708194471186432/jcvTlDLv_bigger.png,https://x.com/DongHe798795/status/1859149923981423068,tweet_id:1859149923981423068
100mountains,@100mntz,2024-11-20T08:20:56.000Z,True,"agree i dont generally follow anyone who posts anything about israel or gaza its a banned subject for my mental health. i was already into campaigning about that decades ago but im just not well enough to watch genocide going on, if someone posts pic of some dead person i delete",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1842904103023693824/5k3RwGBD_bigger.jpg,https://x.com/100mntz/status/1859149918817911220,tweet_id:1859149918817911220
The Truth Is Out,@LotharJung5,2024-11-20T08:20:55.000Z,False,'Tortured and left to die': New details emerge about Israel's murder of prominent Gaza surgeon,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1455814710369128449/HfmelgG-_bigger.jpg,https://x.com/LotharJung5/status/1859149914199982346,tweet_id:1859149914199982346
mohanad afana,@mohanadafana120,2024-11-20T08:20:54.000Z,False,sorry for commenting here.I am writing to you from Gaza and trying to get my family out of here safely.I hope you can donate and share to help us link in bio,0,0,0,4,[],[],"['\\U0001f339', '\\U0001f979']",https://pbs.twimg.com/profile_images/1855120383210295296/m-A3Wo6__bigger.jpg,https://x.com/mohanadafana120/status/1859149909514940536,tweet_id:1859149909514940536
Milcotto,@milcotto,2024-11-20T08:20:53.000Z,True,"'Medical sources: 12 martyrs and wounded, including children and women, in an Israeli bombing of a house in Jabalia al-Balad, northern Gaza Strip.'",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1665455410214498311/qy0zEfcE_bigger.png,https://x.com/milcotto/status/1859149903886156213,tweet_id:1859149903886156213
Dr. Ziyad Haus (زاد),@dawid_hicks,2024-11-20T08:20:52.000Z,False,"The world disagrees and sees the facts, video. Sorry, Israel lost and is almost over ",0,0,0,2,[],[],['\\U0001f601'],https://pbs.twimg.com/profile_images/1595255803241439232/BzbeVH1d_bigger.jpg,https://x.com/dawid_hicks/status/1859149901147324804,tweet_id:1859149901147324804
Free Bangladesh,@freebangladesh,2024-11-20T08:20:51.000Z,True,"Given the nature of Israel it was clear from the beginning.
How else can almost 97 trucks be stolen in one go.",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1822131011016167424/vdO60zKv_bigger.jpg,https://x.com/freebangladesh/status/1859149896114196858,tweet_id:1859149896114196858
