Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
Lauryn666,@Lauryn6666,2024-09-11T09:46:44.000Z,True,Trump wasn’t lying .. and the wild part is this was aug 27 this year … LAST WEEK wtf   .. yal couldn’t fact check this ? Yal never heard of this ??? Gtfoh #debate2024,0,0,0,12,['#debate2024'],['@ABC'],[],https://pbs.twimg.com/profile_images/1822865177257140224/wdMvVEOl_bigger.jpg,https://x.com/Lauryn6666/status/1833804360771322088,tweet_id:1833804360771322088
Dottie Conerly,@dottiecon1,2024-09-11T09:46:44.000Z,True,B Trump,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1720829907662524416/3-4hgSjB_bigger.jpg,https://x.com/dottiecon1/status/1833804360137994443,tweet_id:1833804360137994443
Madhuri Daksha (News Presenter),@MadhuriDaksha,2024-09-11T09:46:44.000Z,False,"KAMALA - World leaders laugh at youTRUMP - Biden hates you TRUMP - Kamala hates Israel. If I was President, the war would not have taken place.#KamalaHarris #DonaldTrump #Trump #PresidentialDebate.#PresidentialRace #PresidentialElection2024 #Elections2024 #US #USA1*/2",0,0,0,1,"['#KamalaHarris', '#DonaldTrump', '#Trump', '#PresidentialDebate', '#PresidentialRace', '#PresidentialElection2024', '#Elections2024', '#US', '#USA']",[],[],https://pbs.twimg.com/profile_images/1818974393214603265/X_QPnCeJ_bigger.jpg,https://x.com/MadhuriDaksha/status/1833804359563698549,tweet_id:1833804359563698549
Tobygracie,@Tobygracie12,2024-09-11T09:46:44.000Z,False,"Head tilts, thoughtful looking poses were indicators that Harris was listening to the earpiece and not Trump.  Someone was feeding her lines.  The truth will come out.",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1796577114189115394/PIql8Gal_bigger.jpg,https://x.com/Tobygracie12/status/1833804359051743657,tweet_id:1833804359051743657
howden,@PerHovde2,2024-09-11T09:46:44.000Z,False, TRUMP ,0,0,0,0,[],[],"['\\U0001f1fa\\U0001f1f8', '\\u2665\\ufe0f', '\\u2665\\ufe0f', '\\U0001f1fa\\U0001f1f8']",https://pbs.twimg.com/profile_images/1604619576372826113/ctnb9HTo_bigger.jpg,https://x.com/PerHovde2/status/1833804358883987701,tweet_id:1833804358883987701
Educator4life,@lifelongteac,2024-09-11T09:46:44.000Z,False,Trump going senile should be a concern.,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1033194661287010314/0cd6eMHb_bigger.jpg,https://x.com/lifelongteac/status/1833804358154178859,tweet_id:1833804358154178859
Neo,@Neo2627,2024-09-11T09:46:43.000Z,False,"Vice President Harris, 'handed Trump his lunch!' She triggered him several times, about his lies, and weaknesses as a leader! Trump looked weak and pathetic! Trump's  friend Hannibal Lector, is having 'dog,' for lunch! Don't be late!",0,0,0,2,[],[],"['\\U0001f92f', '\\U0001f92a', '\\U0001f923']",https://pbs.twimg.com/profile_images/76500575/picasabackground.bmp_bigger.jpg,https://x.com/Neo2627/status/1833804357709545901,tweet_id:1833804357709545901
Willy Martin,@WillyMartin6857,2024-09-11T09:46:43.000Z,False,"A sign the candidate FAILED. Well known.TRUMP’s “best before” date passed years ago. He showed that. No facts & ideas. Just rants and tropes. Lied over 33 times. Trump cannot finish a sentence. His next term should be in prison, where he can finish a sentence.",0,0,0,1,[],['@DanaBashCNN'],[],https://pbs.twimg.com/profile_images/1816180452022976512/hYujL3Og_bigger.jpg,https://x.com/WillyMartin6857/status/1833804356770017400,tweet_id:1833804356770017400
Vicki Vale21☆,@Vale21Vicki,2024-09-11T09:46:43.000Z,True, Trump must win!! ,0,0,0,2,[],[],"['\\U0001f4af', '\\U0001f525', '\\U0001f525', '\\U0001f525', '\\u2728', '\\U0001f4aa\\U0001f3fb', '\\u2764\\ufe0f', '\\U0001f64f\\U0001f3fb', '\\u2764\\ufe0f']",https://pbs.twimg.com/profile_images/1831752736120938496/L1vXSTjd_bigger.jpg,https://x.com/Vale21Vicki/status/1833804355562058187,tweet_id:1833804355562058187
Oliver Pal,@OliSandor,2024-09-11T09:46:43.000Z,False,Kamala with those annoying faces. She was also disgenuine and over acting. Trump came out on top.,0,0,0,1,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/OliSandor/status/1833804355172028764,tweet_id:1833804355172028764
Amy,@Amy39957168,2024-09-11T09:46:43.000Z,False,Trump,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1352158131749470208/SroaI4SH_bigger.jpg,https://x.com/Amy39957168/status/1833804354664714720,tweet_id:1833804354664714720
aptain organ,@CaptainMorganTN,2024-09-11T09:46:43.000Z,True,"Kamala Harris Presidential Debate Lies First 10 Minutes .

00:40
Moderator:
 Do you believe Americans are better off than they were 4 years ago?Kamala Harris:
“So I was raised as a middle-class kid”

 Her mother, Shyamala Gopalan, was a breast cancer researcher and scientist,",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1772399550516355072/HDS4zzS9_bigger.jpg,https://x.com/CaptainMorganTN/status/1833804354404454685,tweet_id:1833804354404454685
It'sMe#50,@Sullivan2171,2024-09-11T09:46:42.000Z,False,"Key takeaway, Kamala was prepared and ABC was debating Trump, not Harris.",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1546616181372719106/nhZheScd_bigger.jpg,https://x.com/Sullivan2171/status/1833804352940568841,tweet_id:1833804352940568841
Charles Sears,@charles_r_sears,2024-09-11T09:46:42.000Z,True,Is Kamala for democracy? I think Kamala is for communism and wouldn’t mind if she got us to fascism.,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1646872058058649600/S_StVS6P_bigger.jpg,https://x.com/charles_r_sears/status/1833804352928268299,tweet_id:1833804352928268299
Liz,@just_disagree,2024-09-11T09:46:42.000Z,True,Is Kamala a low information voter? Or just a liar?,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1359391056173780993/XFRRDBw-_bigger.jpg,https://x.com/just_disagree/status/1833804351581700170,tweet_id:1833804351581700170
Cynthia G,@sunflowercg,2024-09-11T09:46:42.000Z,False,Your right Joe...Kamala 'wasn't even close' to distancing herself from you and the current state of our economy!,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1470711877646880774/qsJ0rYLi_bigger.jpg,https://x.com/sunflowercg/status/1833804351522881828,tweet_id:1833804351522881828
Lumpawaroo,@Lumpy4_20,2024-09-11T09:46:42.000Z,False,"Kamala Harris co-sponsored the MORE Act to federally decriminalize marijuana, expunge non-violent convictions, and support communities impacted by the War on Drugs. It emphasizes racial equity, focusing on rehabilitation over punishment.

What's your favourite of Trump's?",0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1828161643345227776/4wZ5Ch7e_bigger.jpg,https://x.com/Lumpy4_20/status/1833804350994440340,tweet_id:1833804350994440340
Kieran 𓂆,@TheLark1081,2024-09-11T09:46:42.000Z,True,"Yeah, but Taylor Swift endorsed Kamala's cat,... or something.",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1524694709716795394/rW-gQosS_bigger.jpg,https://x.com/TheLark1081/status/1833804350981878186,tweet_id:1833804350981878186
LouisvilleTuanny,@LouisvilleTuan1,2024-09-11T09:46:42.000Z,False,"Aw, it's over for Trump",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1756742409751306240/RvnU_yi3_bigger.jpg,https://x.com/LouisvilleTuan1/status/1833804350495379523,tweet_id:1833804350495379523
ziffle2023,@ziffle2023,2024-09-11T09:46:42.000Z,False,Just makes me love Trump more for fighting so hard for us ,0,0,0,4,[],[],['\\U0001f1fa\\U0001f1f8'],https://pbs.twimg.com/profile_images/1817286811938443264/d9Fa6aQe_bigger.jpg,https://x.com/ziffle2023/status/1833804350373740641,tweet_id:1833804350373740641
"Philosophy, Sunshine & Atticus",@Sunnyphilosophy,2024-09-11T09:46:41.000Z,False,Eric Trump’s Hot Take On Kamala Harris In Debate Goes Spectacularly Awry - HuffPost,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1811091937996185600/93SJ0MuP_bigger.jpg,https://x.com/Sunnyphilosophy/status/1833804349337694214,tweet_id:1833804349337694214
Donnie Azoff,@donnieazoffG,2024-09-11T09:46:41.000Z,False,Why does no one ever question why Kamala has done almost nothing in 3.5 years as VP? Isn’t the second-highest office in the land supposed to make an impact?,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1833209707659440128/DZO974q5_bigger.jpg,https://x.com/donnieazoffG/status/1833804347961995470,tweet_id:1833804347961995470
Phil Tavey,@thegargler,2024-09-11T09:46:41.000Z,False,"I enjoyed the Trump debate last night as a bit of light entertainment, but win or loose, America has 60M+ armed people who will vote for this fella. 
The US is in danger of turning into an autocratic theocracy with a fanatic fringe like Iran in the 70’s #TrumpHarris2024",0,0,0,8,['#TrumpHarris2024'],[],[],https://pbs.twimg.com/profile_images/1503879754147147779/CJUkDaqC_bigger.jpg,https://x.com/thegargler/status/1833804347290870015,tweet_id:1833804347290870015
JoTierneySmith,@JoTierneySmith,2024-09-11T09:46:41.000Z,False,"Kamala Cackles cheated. She wore an ear piece. Fed info. Watch the election, Patriots.   Illegals will be voting.",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1638583390612987907/NemQHMfV_bigger.jpg,https://x.com/JoTierneySmith/status/1833804346808562104,tweet_id:1833804346808562104
Shblessings,@SherryBlessings,2024-09-11T09:46:41.000Z,False,"Yes, these moderators were definitely biased! Unfortunately, President Trump was debating 3 people, KH & the 2 ABC moderators! This was very Unfair & Unjust! NCSWIC! ",0,0,0,10,[],[],"['\\U0001f64f\\U0001f3fb', '\\U0001f525', '\\U0001f607', '\\U0001f1fa\\U0001f1f8', '\\u261d\\ufe0f']",https://pbs.twimg.com/profile_images/1336060477131014144/qp-9POvq_bigger.jpg,https://x.com/SherryBlessings/status/1833804346792047094,tweet_id:1833804346792047094
thefinance360,@thefinance360,2024-09-11T09:46:41.000Z,True,"In the 2024 U.S. elections, Taylor Swift, George Clooney, and Michelle Obama endorse Kamala Harris, while Hulk Hogan, Amber Rose, and Elon Musk support Donald Trump, highlighting the significant yet uncertain impact of celebrity influence on voter engagement.",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1810654835710038016/HyW11VGf_bigger.jpg,https://x.com/thefinance360/status/1833804346695282968,tweet_id:1833804346695282968
Charlie,@BurgersAreYummy,2024-09-11T09:46:41.000Z,False,I think trump got the questions ahead of time,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1654188868336341000/aBAHqlQT_bigger.jpg,https://x.com/BurgersAreYummy/status/1833804346590429462,tweet_id:1833804346590429462
RAS GEO,@gagageo1don,2024-09-11T09:46:41.000Z,False,Don't want to beat my mu summer oluseke yekwase trump... Team Kamala dede,0,0,0,3,[],[],"['\\U0001f602', '\\U0001f602']",https://pbs.twimg.com/profile_images/1826290718433804288/oWJ0ZEgi_bigger.jpg,https://x.com/gagageo1don/status/1833804346003169337,tweet_id:1833804346003169337
Angus Flynn Beckett,@angus_beckett,2024-09-11T09:46:41.000Z,False,Trump’s army is as fake as that AI cartoon.,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1804796790400753665/yv9a0cPx_bigger.jpg,https://x.com/angus_beckett/status/1833804345881882836,tweet_id:1833804345881882836
J•,@jhndrxx_42,2024-09-11T09:46:41.000Z,False,kamala knows what’s she talking about ? fr?,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1817368992727678977/O-HtbnBP_bigger.jpg,https://x.com/jhndrxx_42/status/1833804345407681017,tweet_id:1833804345407681017
Ted Merrit,@merrit_ted,2024-09-11T09:46:40.000Z,False,Trump vs Harris Presidential Debate Full Reaction! Trump Win? (http://youtube.com),0,0,0,2,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/merrit_ted/status/1833804345076318449,tweet_id:1833804345076318449
Slava Malamud,@SlavaMalamud,2024-09-11T09:46:40.000Z,False,"One of the most famous Haitian Americans, the ' DE , will be in his home state and Trump's neighborhood tomorrow night, incidentally.
Would be nice for him to say a few things about folks' like him being subjected to disgusting racist allegations.",0,0,0,18,[],"['@BuffaloBills', '@gregrousseau']",[],https://pbs.twimg.com/profile_images/1569017376540073984/4jedMC8l_bigger.jpg,https://x.com/SlavaMalamud/status/1833804344581312716,tweet_id:1833804344581312716
Steve Mcmal,@stevemcmal,2024-09-11T09:46:40.000Z,False,That’s cause Trump is the one who is lying.,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1831980841565929472/a5tiuFoL_bigger.jpg,https://x.com/stevemcmal/status/1833804344493265090,tweet_id:1833804344493265090
"Phillip Freeman, Jr.",@Phillip20898042,2024-09-11T09:46:40.000Z,False,Harris and Trump Debate: Sept. 10 Campaign News,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1656455296917676033/BFF7YqVM_bigger.jpg,https://x.com/Phillip20898042/status/1833804343818002603,tweet_id:1833804343818002603
Up Hills,@uphills,2024-09-11T09:46:40.000Z,False,Yet Trump still did a better job than Kamala. The bar was set too low for Kamala. Trump won the debate,0,0,0,1,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/uphills/status/1833804343696314595,tweet_id:1833804343696314595
Saul Thorn,@realsaulthorn,2024-09-11T09:46:40.000Z,False,"Back in real life, Trump got his ass handed to him.",0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1603363169375748096/pcglAzvz_bigger.jpg,https://x.com/realsaulthorn/status/1833804343251771715,tweet_id:1833804343251771715
coachbrian,@bmoulton643,2024-09-11T09:46:40.000Z,False,"So do we go to FoxNews so his buddy and neighbor Hannity can ask the questions? Why? If I were Harris why do another one? Trump flunked, failed, bombed, case closed!",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1764417941720768512/4xS3ZsEh_bigger.jpg,https://x.com/bmoulton643/status/1833804342723293417,tweet_id:1833804342723293417
Denise Hansen,@hansen_denise,2024-09-11T09:46:40.000Z,False,Trump won,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1642640797810978817/OnNs8FDq_bigger.png,https://x.com/hansen_denise/status/1833804342668706086,tweet_id:1833804342668706086
Karen B KarenB@KBGreyhoundLady,KarenB@KBGreyhoundLady,2024-09-11T09:46:40.000Z,False,Tories are as mendacious as Trump,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1812396385645301761/e85Td-vg_bigger.jpg,https://x.com/KBGreyhoundlady/status/1833804341460848970,tweet_id:1833804341460848970
"President Weevil, Tanuki City / Graeber Crow /",@Tokyo_Tom,2024-09-11T09:46:39.000Z,False,Reminder that Trump REALLY WANTS to claim he bears NO responsibility for the awful Afghan withdrawal which killed 13 American soldiers.,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1642752255198924802/TDkq4ZMv_bigger.jpg,https://x.com/Tokyo_Tom/status/1833804340957495326,tweet_id:1833804340957495326
_The Left_,@isnotarealthing,2024-09-11T09:46:39.000Z,False,Shouldn't have bought those trump media shares then ,0,0,0,1,[],[],['\\U0001f609'],https://pbs.twimg.com/profile_images/1550153482425991168/sqdU3yKe_bigger.jpg,https://x.com/isnotarealthing/status/1833804340911329353,tweet_id:1833804340911329353
John Leahy,@johnleahy66,2024-09-11T09:46:39.000Z,True,"For Harris, a vaulable gift
From Childless Cat Lady Swift
She's got Taylor's vote
At Trump she can gloat
The Don is sure to be miffed.",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1619003750039052288/BVlNTnIp_bigger.jpg,https://x.com/johnleahy66/status/1833804338864459982,tweet_id:1833804338864459982
bisenk altrk,@bisenk111,2024-09-11T09:46:39.000Z,False,your point of view is  completely wrong okey trump has a good effect but crypto bigger than trump if you remember trump said crypto is fake in past years than btc reached  73 . please not manipulate people,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1623765400600059904/PsbfuCmC_bigger.jpg,https://x.com/bisenk111/status/1833804338617033144,tweet_id:1833804338617033144
Aaron,@AaronF_1869,2024-09-11T09:46:39.000Z,True,The derailed trump train. ,0,0,0,2,[],[],"['\\U0001f447\\U0001f3fe', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1730207555593371648/8mW_nOjN_bigger.jpg,https://x.com/AaronF_1869/status/1833804338394792107,tweet_id:1833804338394792107
FIRST SUN,@callmechuuda,2024-09-11T09:46:39.000Z,False,"But why was kamala Harris laughing all through 5his debat,i see no sense in everything she is saying,she is just trying to use the American women and abortion rights to gather votes..",0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1830185336644710400/jAY7enZ7_bigger.jpg,https://x.com/callmechuuda/status/1833804338352792015,tweet_id:1833804338352792015
Ruby Doobie Doo,@RubyViews,2024-09-11T09:46:39.000Z,False,"http://Irawdoggedapornstar.com? 
ooo sorry, you were talking to Trump supporters.",0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1250862698234966018/SEJnrW-Y_bigger.jpg,https://x.com/RubyViews/status/1833804338231447614,tweet_id:1833804338231447614
Ian,@IanM1st,2024-09-11T09:46:38.000Z,False,Anyone who claims they support Donald Trump is either begging it for attention or genuinely retarded,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1739478980636332032/Pxuns5ZZ_bigger.jpg,https://x.com/IanM1st/status/1833804336725389613,tweet_id:1833804336725389613
OGG1021,@ogg10211458,2024-09-11T09:46:38.000Z,False,ABC NEWS CHEATED & GAVE KAMALA HARRIS ALL THE QUESTIONS TO BE ASKED  BEFORE THE DEBATE.,0,0,0,0,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/ogg10211458/status/1833804336452755553,tweet_id:1833804336452755553
Siobhan Marie Day,@MarieSiobsbhndy,2024-09-11T09:46:38.000Z,False,"Now it all my questions are answered about that day. 

Donald Trump must have asked the Secret Service for the concept of a plan to protect him from any attempts on his life and not an actual plan.",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1161268343963303936/zK0fgePA_bigger.jpg,https://x.com/MarieSiobsbhndy/status/1833804335634928024,tweet_id:1833804335634928024
Jill Andrews,@PilateswithJill,2024-09-11T09:46:38.000Z,True,"Clint RussellFollow

The most frustrating part in watching this debate is knowing enough about politics to be able to recognize the dozens and dozens of lies Kamala tells

The worst part though

Realizing that half the country has no clue. They see this 3 on 1",0,0,0,1,[],['@LibertyLockPod'],[],https://pbs.twimg.com/profile_images/2490773705/image_bigger.jpg,https://x.com/PilateswithJill/status/1833804335144218738,tweet_id:1833804335144218738
CrazyBot420,@Bot420Crazy,2024-09-11T09:46:38.000Z,False,Trump sounded unhinged the whole debate,0,0,0,3,[],[],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/Bot420Crazy/status/1833804333617721784,tweet_id:1833804333617721784
kuna,@alkunametana,2024-09-11T09:46:38.000Z,False,"well this is a different case. I know trump supporters are crazy and dumb and full of violence, but let's be real.. plenty of them are huge taylor swift fans too. some swifties are trump supporters, so the chance of Taylor or her fans getting attacked by them is still small.",0,0,0,32,[],[],[],https://pbs.twimg.com/profile_images/1807453174019813377/R-uSFRr8_bigger.jpg,https://x.com/alkunametana/status/1833804333088915808,tweet_id:1833804333088915808
Jan,@jan10947,2024-09-11T09:46:38.000Z,True," Shame on you for asking a question, were you did not have the facts. Why did you fact check Trump and never fact checked Harris? Do you understand you are now considered in the Harris camp? I thought you were suppose to be neutral. You did a disservice to Trump last",0,0,0,2,[],['@DavidMuir'],[],https://pbs.twimg.com/profile_images/1832750235782922240/W7a44rg6_bigger.jpg,https://x.com/jan10947/status/1833804332690776521,tweet_id:1833804332690776521
Clem JcQmn,@AlexisC12887875,2024-09-11T09:46:37.000Z,False, please,0,0,0,3,[],['@threadreaderapp'],[],https://pbs.twimg.com/profile_images/1744298350344577026/epTYEpjM_bigger.jpg,https://x.com/AlexisC12887875/status/1833804332589822336,tweet_id:1833804332589822336
Vader,@VaderJaxx,2024-09-11T09:46:37.000Z,True,"A reminder why the convicted felon, trump, and his posse of fellow criminals should never hold public office again:",0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1771609092974329856/6535sKRd_bigger.jpg,https://x.com/VaderJaxx/status/1833804332573036556,tweet_id:1833804332573036556
CB,@cbyrne2211,2024-09-11T09:46:37.000Z,False,Kamala had the questions  and the help of the moderators.  Of course she looked better than normal,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1832806111377805312/yITxl0pn_bigger.jpg,https://x.com/cbyrne2211/status/1833804332443095382,tweet_id:1833804332443095382
Dteezy T,@DteezyT,2024-09-11T09:46:37.000Z,False,There were so many questions they didn't ask Kamala. It was more like the host was just out to get DJT. Why didn't the host ever fact check Harris....,0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1598552236870623232/_Pc_JUvw_bigger.jpg,https://x.com/DteezyT/status/1833804332086747605,tweet_id:1833804332086747605
Bzzzzz,@Bzzzzz399194,2024-09-11T09:46:37.000Z,False,America will be FOREVER CHANGED with a Harris presidency!Kamala Harris Is The Real Threat To Our Constitutional Republic,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1812455851623358464/JAIoKiJL_bigger.jpg,https://x.com/Bzzzzz399194/status/1833804331243434326,tweet_id:1833804331243434326
Trudy Gonzales I STAND WITH WOMEN,@trudygonzales,2024-09-11T09:46:37.000Z,False,Trump as a convicted felon can't even own a gun,0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1702975234801065985/KydhJMIm_bigger.jpg,https://x.com/trudygonzales/status/1833804330606211251,tweet_id:1833804330606211251
Noodles Again,@GasparikJr4933,2024-09-11T09:46:37.000Z,False," Whistleblower Exposes New Detention Centers (2024)  A Looming Threat https://rumble.com/v5cd8tp--whistleblower-exposes-new-detention-centers-a-looming-threat.html…They have your future residence all ready. Supporting Trump, and refusing vaccines??? 
How Dare You?????",0,0,0,1,[],[],"['\\U0001f4db', '\\u25aa\\ufe0f', '\\u2757\\ufe0f']",https://pbs.twimg.com/profile_images/1766161990165110784/3M55-SzY_bigger.jpg,https://x.com/GasparikJr4933/status/1833804329897128013,tweet_id:1833804329897128013
Muhannad Ali,@Muhtecho,2024-09-11T09:46:37.000Z,True,Who won? Trump or Harris?  #Trump #Harris #debate2024,0,0,0,17,"['#Trump', '#Harris', '#debate2024']",[],[],https://pbs.twimg.com/profile_images/1823658222428856320/2HZQf-ab_bigger.jpg,https://x.com/Muhtecho/status/1833804329007841401,tweet_id:1833804329007841401
LCzutor,@LCzutor,2024-09-11T09:46:36.000Z,False,"Trump got fact checked for telling the truth.Kamala was not fact checked for any of her lies.
The moderators literally started to debate.",0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1585851207582912512/XMFsGkYX_bigger.jpg,https://x.com/LCzutor/status/1833804327594635670,tweet_id:1833804327594635670
भारत First!,@TheBakarFactory,2024-09-11T09:46:36.000Z,False,"Even if we wish Trump to win, I don't think he would win the elections. The Woke virus has bitten Americans, and the cure for that comes only when society completely degenerates. It will take some more time.",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/781504612226306049/afDBDvYM_bigger.jpg,https://x.com/TheBakarFactory/status/1833804327548232143,tweet_id:1833804327548232143
Freedom Lovin' Gen X'er,@freedomlovingal,2024-09-11T09:46:36.000Z,True,"I've been yelling this for weeks.  The bar was so low, only Trump had anything to lose and in the end it was just a spectacle for entertainment.",0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1831039486773297152/lFaI8ex8_bigger.jpg,https://x.com/freedomlovingal/status/1833804327414108519,tweet_id:1833804327414108519
Craig Cappelluti,@CraigCappelluti,2024-09-11T09:46:36.000Z,False,Trump is sinking,0,0,0,0,[],[],[],https://pbs.twimg.com/profile_images/1650580752810283008/X4ay_GFd_bigger.jpg,https://x.com/CraigCappelluti/status/1833804326999142757,tweet_id:1833804326999142757
The Gooch,@darengibo,2024-09-11T09:46:36.000Z,False,"Trump will get 90,000,000 votes 

All kamala did was repeat debunked lies and could not give clear answers",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1818020900274315265/pp-w429z_bigger.jpg,https://x.com/darengibo/status/1833804326264828143,tweet_id:1833804326264828143
Thread Reader App,@threadreaderapp,2024-09-11T09:46:36.000Z,True," Saluti, the unroll you asked for: https://threadreaderapp.com/thread/1833741258143011025.html… Share this if you think it's interesting. ",0,0,0,8,[],['@AlexisC12887875'],['\\U0001f916'],https://pbs.twimg.com/profile_images/1813321453183590400/lc6jtC3Y_bigger.jpg,https://x.com/threadreaderapp/status/1833804326134829126,tweet_id:1833804326134829126
D.A.M,@DAM_the_ITGuy,2024-09-11T09:46:36.000Z,False,And he (Trump) had 4 years and done nothing about it,0,0,0,0,[],[],['\\u203c\\ufe0f'],https://pbs.twimg.com/profile_images/806273944063909888/tCFdcP80_bigger.jpg,https://x.com/DAM_the_ITGuy/status/1833804326126452808,tweet_id:1833804326126452808
Roger,@Roger28670238,2024-09-11T09:46:36.000Z,True,"It is PARAMOUNT for all future American generations that Kamala does not win.

Elon is right. 

There needs to be a downsizing of government and a massive regulation cut.
Not to mention the plethora of other issues - that Kamala Gaslight us on.

Let Trump, JD, Elon, RFK Jr,",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1354995774807937031/OnbbBnnr_bigger.jpg,https://x.com/Roger28670238/status/1833804325937942703,tweet_id:1833804325937942703
Aquatic Ecologist,@H2OEcologist,2024-09-11T09:46:36.000Z,False,This sums up Trump's grasp on reality.   It is time to let the crazy old man enjoy his retirement in prison.,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1588717965863698434/kjmnR1QR_bigger.jpg,https://x.com/H2OEcologist/status/1833804325782483327,tweet_id:1833804325782483327
Griffin Garman,@realgriffgarman,2024-09-11T09:46:35.000Z,False,"Kamala is a Queen  
She shit all over that mf DT",0,0,0,3,[],[],['\\U0001f478'],https://pbs.twimg.com/profile_images/1775723842348187648/9KTLCtHV_bigger.jpg,https://x.com/realgriffgarman/status/1833804324176384166,tweet_id:1833804324176384166
Shunty McShuntface,@mcshuntface,2024-09-11T09:46:35.000Z,False,"Trump was mocked in the debate for raising this. Kamala called him ""extreme"" for raising it.",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1804829101813026816/yBKFzL1W_bigger.jpg,https://x.com/mcshuntface/status/1833804323740090430,tweet_id:1833804323740090430
marc bell,@marcbel19406167,2024-09-11T09:46:35.000Z,False,Debate somebody in twitter you coward. Trump has said he will deport protestors. Is he joking around again? I doubt it. It isn't funny.,0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1828275001990025216/cD4SEBrT_bigger.jpg,https://x.com/marcbel19406167/status/1833804323480064394,tweet_id:1833804323480064394
tim mcauliffe,@tjm1208,2024-09-11T09:46:35.000Z,False,"Why isn’t Trump responsible for his own fuckups, the 1st of which was asking Gaetz for help.
WTH are Trump & Geatz going to talk about, are 15 yo girls better than 14 yo girls?",0,0,0,2,[],[],[],https://pbs.twimg.com/profile_images/1223082170685673472/cv2wd_iz_bigger.jpg,https://x.com/tjm1208/status/1833804323467264005,tweet_id:1833804323467264005
Tim of Tams,@TimOfTams,2024-09-11T09:46:35.000Z,False,"Kamala did exactly the same thing, though - but the moderators never called her out for it.

Instead, they helped her do it.

The moderators broke their own rules.",0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1793913827928760320/oyDjnNMC_bigger.jpg,https://x.com/TimOfTams/status/1833804321919733919,tweet_id:1833804321919733919
Cryptojunkie,@peres13969,2024-09-11T09:46:35.000Z,False,Kamala went MAGA and  approved her new Trump policy,0,0,0,3,[],['@BarackObama'],[],https://pbs.twimg.com/profile_images/1193898967660158976/fF0mKlFC_bigger.jpg,https://x.com/peres13969/status/1833804321319792852,tweet_id:1833804321319792852
