Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,max_confidence,I9,leaning
熊本大学 Kumamoto University,@kumamotoUniv_PR,2025-05-07T01:28:24.000Z,False,"On April 27 , a talk event titled “ Infection Prevention for a Safer Future in Kumamoto ” was held , featuring presentations on the university ' s efforts in tackling COVID - 19 and preparing for potential future pandemics , along with a hands-on experience session.https :/ / ewww.kumamoto-u.ac.jp/en/news/760/",0,0,0,133,[],[],[],https://pbs.twimg.com/profile_images/1105003351370981376/_UdCgYL8_bigger.png,https://x.com/kumamotoUniv_PR/status/1919927260162773429,1919927260162773429,0,0,0,0,0,0,0,0,0,0,0,0,0.0900299921631813,,
Dorothy Kobayashi,@KObayashidoroth,2025-05-07T01:28:20.000Z,False,"Trap-illness Canada ! The trap 4 new case numbers are all down ! Detections ; EV / RV 15.53 , Covid - 19 10.26 , HCOV 4.97 and RSV 4.07 . All are with positive responsiveness in regards to the blast radius of tuner piping Q2 -25-1 work . Radius in range , distances in range . - tuner piping .",0,0,0,14,[],[],['\\U0001f1e8\\U0001f1e6'],https://pbs.twimg.com/profile_images/1291287376292007937/zm4uzFZR_bigger.jpg,https://x.com/KObayashidoroth/status/1919927247286473156,1919927247286473156,0,0,0,0,0,0,0,0,0,0,0,0,0.0922469049692154,,
torosytoritos54,@torosytoritos54,2025-05-07T01:27:44.000Z,False,Lo considero una persona inteligente Pero se le van las cabras Como negar el COVID 19 .,0,0,0,20,[],[],[],https://pbs.twimg.com/profile_images/783689828579680256/Bb-mQ66y_bigger.jpg,https://x.com/torosytoritos54/status/1919927096077336865,1919927096077336865,0,0,0,0,0,0,0,0,0,0,0,0,0.09429872781038284,,
CannabisFlower,@BadCovid19,2025-05-07T01:27:15.000Z,False,,0,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/1882087867503022081/myM_0qP6_bigger.jpg,https://x.com/BadCovid19/status/1919926971313594521,1919926971313594521,0,0,0,0,0,0,0,0,0,0,0,0,0.08470573276281357,,
"Fired for ""COVID-19"".",@fired4covid,2025-05-07T01:27:11.000Z,False,when was the last time someone NEW joined the #Ontario #NDP with a #FAMILY to support . An advocate for #lowincome families & people who face discrimination in #employment . Make a #CAREERCHANGE . #onpoli #cdnpoli #canpoli #Mississauga #BurlON why can't you hire ?,0,0,0,36,"['#Ontario', '#NDP', '#FAMILY', '#lowincome', '#employment', '#CAREERCHANGE', '#onpoli', '#cdnpoli', '#canpoli', '#Mississauga', '#BurlON']",[],[],https://pbs.twimg.com/profile_images/1896572902524231680/9YqOW33f_bigger.jpg,https://x.com/fired4covid/status/1919926957887627560,1919926957887627560,0,0,0,1,0,0,0,0,0,0,1,0,0.16972891986370087,,
Charlene Letisha I Eylizha,@charlene_eylz,2025-05-07T01:26:28.000Z,False,สรุปไข้ขึ้น เจ็บคอ = ... Covid - 19 เพิ่งเคนเป็น covid ครั้งแรกล่ะค่ะ โนมอร์ลูกพระเจ้าตาก,0,0,0,28,[],[],"['\\u2728', '\\U0001f485\\U0001f3fb', '\\U0001f614']",https://pbs.twimg.com/profile_images/1895883843980369920/8pI0P70y_bigger.jpg,https://x.com/charlene_eylz/status/1919926775699640767,1919926775699640767,0,0,0,0,0,0,0,0,0,0,0,0,0.0842423290014267,,
Pig Swill & Slops,@AstroPuss,2025-05-07T01:25:58.000Z,False,"Kiwi peeps - please consider joining FluTracking ! They need more participants around the motu to help track , and understand , flu & COVID - 19 in the community : HTTPURL",0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1690595857069182977/kbUOa8xa_bigger.jpg,https://x.com/AstroPuss/status/1919926649539461506,1919926649539461506,0,0,0,0,0,0,0,0,0,0,0,0,0.10676507651805878,,
Grok,@grok,2025-05-07T01:25:41.000Z,True,"The claim that Dr . Fauci lied about gain-of-function research is debated . Some evidence suggests NIH funded such research in Wuhan , contradicting Fauci ' s statements , but others argue it does n't meet the definition . The origin of COVID - 19 is uncertain , with no conclusive link to",0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1919926578575974655,1919926578575974655,0,0,0,0,0,0,0,0,0,0,0,0,0.08840399980545044,,
"Fired for ""COVID-19"".",@fired4covid,2025-05-07T01:24:35.000Z,False,so why did you do a National #healthscare over #Tinder . Get nice guys #fired that were n't using apps . Only to send your daughter away at 18 to do whatever they want anyway ? You should be ashamed . #BurlON #Onpoli #cdnpoli #canpoli #cdnpolitics #breaking #breakingnews #trending,0,0,0,61,"['#healthscare', '#Tinder', '#fired', '#BurlON', '#Onpoli', '#cdnpoli', '#canpoli', '#cdnpolitics', '#breaking', '#breakingnews', '#trending']",[],[],https://pbs.twimg.com/profile_images/1896572902524231680/9YqOW33f_bigger.jpg,https://x.com/fired4covid/status/1919926302737408301,1919926302737408301,0,0,0,0,0,0,0,0,0,0,0,1,0.14156775176525116,,
Jess,@MeetJess,2025-05-07T01:24:02.000Z,False,"Partnership formed to confront rise in illness , premature death in young Americans « The health trajectory of increasingly younger adults has changed dramatically since COVID - 19 » H / t ⁦ ⁩",0,0,0,1.2K,[],['@acrossthemersey'],[],https://pbs.twimg.com/profile_images/1908254386632925184/sqRLaBfC_bigger.jpg,https://x.com/MeetJess/status/1919926163679379696,1919926163679379696,0,0,0,1,0,0,0,0,0,1,0,0,0.15992280840873718,0.0,left
Kathy Monroe,@KathyMo09473126,2025-05-07T01:23:48.000Z,False,They should have to pay us for what they put in our bodies from the covid - 19 shots ! My teeth started shifting in my mouth after getting both shots because of them pushing fear down our throats !,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1912681315037585408/TayDrzko_bigger.jpg,https://x.com/KathyMo09473126/status/1919926104212545732,1919926104212545732,0,0,0,0,0,0,1,0,0,1,0,1,0.15992267429828644,0.0,left
moon_y,@moon_y53036924,2025-05-07T01:23:42.000Z,False,【 関連 】 ファイザー 新型コロナ治療薬 ・ パキロビッド 6歳以上かつ体重20kg以上の小児適応を一変申請 : ミクス HTTPURL,0,0,0,57,[],[],['\\u2705'],https://pbs.twimg.com/profile_images/1455881946903752704/bp4Fn8Nx_bigger.jpg,https://x.com/moon_y53036924/status/1919926080200442315,1919926080200442315,0,0,0,0,0,0,0,0,0,0,0,0,0.08495263755321503,,
James Flint,@JamesFl98033579,2025-05-07T01:23:28.000Z,False,"But , the lab leak is on the wrong virus . Sars Covid - 19 was the coverup to keep your world eyes away from the H7N9 virus for which the U . S . was largely responsible .",0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1489481046504706054/ENWAodpU_bigger.png,https://x.com/JamesFl98033579/status/1919926022507573324,1919926022507573324,0,0,0,0,0,0,0,1,0,0,0,0,0.12904295325279236,,
ヨハネ・ユウ Iohannes You,@CatholicJohnMN,2025-05-07T01:23:24.000Z,False,中国民间大量消息显示 ， 大陆疫情肆虐 ， 各地医院爆满 ， 多地火葬场排队 。 中共官方通知 “ 五一 ” 假期要严防新冠 （ 中共病毒 ， COVID - 19 ） 等疫情 ， 大陆社交平台上近日有博主说 ： “ 今年突然去世的人真的特别多 ” ， 引发网民共鸣 。,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1826917035781365761/IMNg4sXt_bigger.jpg,https://x.com/CatholicJohnMN/status/1919926006011351261,1919926006011351261,0,0,0,0,0,0,0,0,0,0,0,0,0.0940752774477005,,
Covid Is Over!,@Covid_19_Hoax,2025-05-07T01:23:15.000Z,False,I must see if I can get signed up for the NDIS and get some of that free shit,0,0,0,9,[],[],['\\U0001f92a'],https://pbs.twimg.com/profile_images/1882337038105722880/sSesuPNO_bigger.jpg,https://x.com/Covid_19_Hoax/status/1919925965032919052,1919925965032919052,0,0,0,0,0,0,0,0,0,0,0,0,0.12524208426475525,,
Curt Ollikainen,@CurtOllikainen,2025-05-07T01:22:23.000Z,False,Trump and Menia got vaccinated for Covid 19 in April 2021 .,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1429531405877497857/9TIFmILT_bigger.jpg,https://x.com/CurtOllikainen/status/1919925746283245906,1919925746283245906,0,0,0,0,0,0,0,0,0,0,0,0,0.09011133760213852,,
Stroke of Grace,@Delightinstuff,2025-05-07T01:22:15.000Z,True,"Read the Cohrane Report in full , not just a snippet of data . : “ The Cochrane Review in 2022 stated COVID - 19 vaccines are effective at preventing infection , severe illness , hospitalization , and death . While mild side effects like fatigue or a sore arm are common , serious side",0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1904983631778422784/LRB22thZ_bigger.jpg,https://x.com/Delightinstuff/status/1919925714499092595,1919925714499092595,0,0,0,0,0,0,0,0,0,0,0,0,0.09412598609924316,,
Covid Is Over!,@Covid_19_Hoax,2025-05-07T01:22:10.000Z,False,"Let them go Craig , they voted for more cLiMaTe aCtIoN it will only take one heat wave and we ' ll have mass blackouts and possible deaths",0,0,0,3,[],[],[],https://pbs.twimg.com/profile_images/1882337038105722880/sSesuPNO_bigger.jpg,https://x.com/Covid_19_Hoax/status/1919925692298338346,1919925692298338346,0,0,0,0,0,0,0,0,0,1,0,0,0.18036732077598572,0.0,left
"Fired for ""COVID-19"".",@fired4covid,2025-05-07T01:13:34.000Z,False,Listen I ' m PASSIONATE . I ' m a writer . I ' m very much a TEAM PLAYER . Why is #Canada dumping me ? #onpoli #cdnpoli #canpoli #BurlON #Mississauga who is making a #careerchange so we can see more LAWYERS in those seats ?,0,0,0,29,"['#Canada', '#onpoli', '#cdnpoli', '#canpoli', '#BurlON', '#Mississauga', '#careerchange']",[],[],https://pbs.twimg.com/profile_images/1896572902524231680/9YqOW33f_bigger.jpg,https://x.com/fired4covid/status/1919923527353880616,1919923527353880616,0,0,0,0,0,0,0,0,0,1,1,0,0.1373615711927414,0.0,left
Stroke of Grace,@Delightinstuff,2025-05-07T01:12:47.000Z,True,"First oof . Myocarditis Incidence by Age and Sex ( 2021 – 2025 ) Adolescent and young adult males ( ages 12 – 29 ) have the highest observed rates of myocarditis following mRNA COVID - 19 vaccination , particularly after the second dose . Reported Rates per Million Doses : • Males 12 – 15",0,0,0,24,[],[],[],https://pbs.twimg.com/profile_images/1904983631778422784/LRB22thZ_bigger.jpg,https://x.com/Delightinstuff/status/1919923330582253630,1919923330582253630,0,0,0,0,1,0,0,0,0,0,0,0,0.13143864274024963,,
Trevor Randall,@Revs77,2025-05-07T01:11:47.000Z,False,Sooking RWNJ ' s LMAO Their tears bring me joy .,0,0,0,12,[],[],"['\\U0001f923', '\\U0001f923', '\\U0001f923']",https://pbs.twimg.com/profile_images/1881931360883052544/CxoFj1ET_bigger.jpg,https://x.com/Revs77/status/1919923082250051909,1919923082250051909,0,0,0,0,0,0,0,0,0,0,0,0,0.0862683430314064,,
Raven42 The Mighty Raven Lord of the dinosaurs,@Raven4212,2025-05-07T01:11:38.000Z,False,"Of course they do n't have evidence that covid 19 was the result of gain of function research , most saying it is do not even know what gain of function research actually is or why we need it .",0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1194106761709588481/WB0dKmnt_bigger.jpg,https://x.com/Raven4212/status/1919923042815250755,1919923042815250755,0,0,0,0,0,0,0,0,0,0,0,0,0.10322792083024979,,
Raymond Cutlass,@ColdLordQuietus,2025-05-07T01:10:45.000Z,False,Covid 19,0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1723809446990630913/-ppnnuQz_bigger.jpg,https://x.com/ColdLordQuietus/status/1919922822417207565,1919922822417207565,0,0,0,0,0,0,0,0,0,0,0,0,0.09659420698881149,,
"Fired for ""COVID-19"".",@fired4covid,2025-05-07T01:10:42.000Z,False,#immigration is what grows urban centers like #Mississauga #DavenportTO #UniversityRosedale #BurlON they are our Doctors & Lawyers . I ' d like to see them represent on council & as MPPs . #onpoli #cdnpoli #canpoli #breaking #breakingnews #trending #trendingnews #trendingnow #news,0,0,0,92,"['#immigration', '#Mississauga', '#DavenportTO', '#UniversityRosedale', '#BurlON', '#onpoli', '#cdnpoli', '#canpoli', '#breaking', '#breakingnews', '#trending', '#trendingnews', '#trendingnow', '#news']",[],[],https://pbs.twimg.com/profile_images/1896572902524231680/9YqOW33f_bigger.jpg,https://x.com/fired4covid/status/1919922809804841109,1919922809804841109,0,0,0,0,0,0,0,1,0,0,0,0,0.15140275657176971,,
lucasville,@TDbagulhtjj,2025-05-07T01:10:35.000Z,False,"Deixou rombo de mais de 1 trilhão com 795 bilhões em quebra de teto de gastos "" aconteceu algo chamado PANDEMIA DE COVID - 19 gênia é óbvio que super gastos iria acontecer pois foi algo gigante e que nunca foi esperado . Ou você preferia que não tivesse remanejado o orçamento ?",0,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1892803875272294400/VDt8Kv0y_bigger.jpg,https://x.com/TDbagulhtjj/status/1919922778389541266,1919922778389541266,0,0,0,0,0,0,0,0,0,0,0,0,0.09234883636236191,,
Covid Is Over!,@Covid_19_Hoax,2025-05-07T01:10:20.000Z,False,Now her son will grow up with the same attitude as her and will most likely end up in prison and blame it on white man,0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1882337038105722880/sSesuPNO_bigger.jpg,https://x.com/Covid_19_Hoax/status/1919922716888727593,1919922716888727593,0,0,0,0,0,0,0,0,0,0,1,0,0.1856514811515808,,
Daniella,@Daniel_See_1139,2025-05-07T01:10:20.000Z,False,I ' m not sure if you ' ve heard of the Covid - 19 situation . You should probably Google it .,0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1877530966090305536/JHLNyMNn_bigger.jpg,https://x.com/Daniel_See_1139/status/1919922714300555391,1919922714300555391,0,0,0,0,0,0,0,0,0,0,0,0,0.09088552743196487,,
Emma Okoronta,@Emmanue35949532,2025-05-07T01:10:18.000Z,False,"@USER S O . S . Uwazuruike , Okorocha , Odunukwe , Obioha , Okoafor all Biafran separatists & disgruntled politicians w / LGBTQI are attacking their detractors with a strand of Microwave attacks called Covid - 19 Crushcrushqua ' fainting spells",0,0,0,5,[],"['@OfficialDSSNG', '@Official_ONSA', '@AimeesAudios']",[],https://pbs.twimg.com/profile_images/1533818358742896640/3PN_lq7w_bigger.jpg,https://x.com/Emmanue35949532/status/1919922708625662428,1919922708625662428,0,0,0,0,1,0,0,0,0,0,0,0,0.17584915459156036,,
Alex Rios (GRIN-RR) MX,@GRIN_RR,2025-05-07T01:10:04.000Z,True,"- El PIB “ subió ” gracias al INEGI , hay inconsistencias en los datos . - La IED fue reinversión , no inversión nueva . - Y el cierre de año de la IFB fue el más débil desde la pandemia de COVID - 19 . Pero ándale , repite todas las mentiras que dice tu “ líder ” y sigue en el error ...",0,0,0,16,[],[],[],https://pbs.twimg.com/profile_images/1802098061235126272/KZWYFRYi_bigger.jpg,https://x.com/GRIN_RR/status/1919922648487780629,1919922648487780629,0,0,0,0,0,0,0,0,0,0,0,0,0.08517148345708847,,
Vachette de Lilliputia,@VacheRefractaiR,2025-05-07T01:09:51.000Z,False,"Véridique ils vérifient qd G commencé mon poste d'assistante , ils savaient que j'étais non vax Covid - 19 ...",0,0,0,7,[],[],[],https://pbs.twimg.com/profile_images/1655943355698917378/b5CK-RGX_bigger.jpg,https://x.com/VacheRefractaiR/status/1919922593097802020,1919922593097802020,0,0,0,0,0,0,0,0,0,0,0,0,0.09734907746315002,,
Jeff Ballinger,@press4change,2025-05-07T01:09:49.000Z,False,"just months after the pandemic started , the Food and Drug Administration warned against using hydroxychloroquine and chloroquine to treat Covid - 19 over “ reports of serious heart rhythm problems and other safety issues ” ... Trump [ ordered ] millions of doses of the drug from Brazil",0,0,0,64,[],[],[],https://pbs.twimg.com/profile_images/1873945583297122304/JzdqIfoE_bigger.jpg,https://x.com/press4change/status/1919922584822452289,1919922584822452289,0,0,0,0,0,0,0,0,0,0,0,0,0.0906696766614914,,
Posting Things That Matter. Mostly,@This_Matterz,2025-05-07T01:09:18.000Z,False,Allow Immediate Access to Updated #COVID-19 Shots without Extensive Trials - Sign the Petition ! HTTPURL via,0,0,0,114,['#COVID'],['@Change'],[],https://pbs.twimg.com/profile_images/1880317426635812864/OdWsyM_S_bigger.jpg,https://x.com/This_Matterz/status/1919922453544845702,1919922453544845702,0,0,0,0,0,0,0,0,0,0,0,0,0.11447787284851074,,
Covid Is Over!,@Covid_19_Hoax,2025-05-07T01:09:16.000Z,True,"Rita ! You were 100 % right , they will shift further to the left",0,0,0,5,[],['@RitaPanahi'],[],https://pbs.twimg.com/profile_images/1882337038105722880/sSesuPNO_bigger.jpg,https://x.com/Covid_19_Hoax/status/1919922449128296526,1919922449128296526,0,0,0,0,0,0,0,0,0,0,0,0,0.09985955059528351,,
TheMervineReport,@TMRInfoWar,2025-05-07T01:09:00.000Z,True,This is fact ! And Fauci tried to recreate it with the covid 19 virus .,0,0,0,6,[],[],[],https://pbs.twimg.com/profile_images/1918782775097729024/cnwPGzlo_bigger.jpg,https://x.com/TMRInfoWar/status/1919922381759328599,1919922381759328599,0,0,0,0,0,0,0,0,0,0,0,0,0.11103468388319016,,
Covid Is Over!,@Covid_19_Hoax,2025-05-07T01:08:39.000Z,False,"This will happen here in Australia now , Albanese will introduce hate speech laws , Victoria just passed these same laws and they kick in at the start of June and if some leftist minority can identify you they can make a complaint and have police visit you .",0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/1882337038105722880/sSesuPNO_bigger.jpg,https://x.com/Covid_19_Hoax/status/1919922292471001270,1919922292471001270,0,0,0,0,0,0,0,0,0,1,0,0,0.15520665049552917,0.0,left
GenXXer,@SheriJ55400,2025-05-07T01:08:36.000Z,True,“ Creativity ” for this POS sub ~ human is obviously the Covid 19 bioweapon .,0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1912233084402991104/T9XJ6lM8_bigger.jpg,https://x.com/SheriJ55400/status/1919922280320143407,1919922280320143407,0,0,0,0,1,0,0,0,0,0,0,0,0.13758762180805206,,
taranta-I am,@Tk_ruf17,2025-05-07T01:08:13.000Z,False,◦ 2015 ～ 2017年 ： NSAとMIの統合 （ Qチーム結成 ） ◦ 2020年 ： COVID - 19 = 第二次遅延作戦 ◦ 2024 ～ 2025年 ： 最終段階 ： NESA / GESARAとQFSの復活,0,0,0,44,[],[],[],https://pbs.twimg.com/profile_images/1427703170814287877/o_bLjMzu_bigger.jpg,https://x.com/Tk_ruf17/status/1919922182114640263,1919922182114640263,0,0,0,0,0,0,0,0,0,0,0,0,0.10076921433210373,,
Evelio González Prieto,@evelio_prieto,2025-05-07T01:07:59.000Z,True,""" We demonstrated that unvaccinated , hospitalized , and critically ill COVID - 19 patients , who exhibit symptoms consistent with long-term COVID - 19 three months from symptom onset , exhibit a dysregulated multilayered SARS 2 - specific and non-specific immune response """,0,0,0,146,[],[],['1\\u20e3'],https://pbs.twimg.com/profile_images/1749965266492993536/EGiEz8zm_bigger.jpg,https://x.com/evelio_prieto/status/1919922124216582219,1919922124216582219,0,0,0,0,0,0,0,0,0,0,0,0,0.11962465196847916,,
Steve Raëlien,@SteveLeRaelien,2025-05-07T01:07:38.000Z,False,"Suisse : en 2021 un sex-club privé à Genève , nommé Delicious , a lancé une promotion offrant une fellation gratuite aux hommes présentant une preuve de vaccination récente contre la COVID - 19 . Cette initiative était strictement commerciale et n'impliquait aucune autorité publique .",0,0,0,9,[],[],[],https://pbs.twimg.com/profile_images/1853943655125422087/BMfK3s-5_bigger.jpg,https://x.com/SteveLeRaelien/status/1919922034965889065,1919922034965889065,0,0,0,0,1,0,0,0,0,0,0,0,0.1317196935415268,,
matiere*,@matiere,2025-05-07T01:07:29.000Z,True,New Onset of Type 1 and Type 2 Diabetes Post-COVID - 19 Infection : A Systematic Review HTTPURL May 2025,0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1187122868/maru_1_bigger.jpg,https://x.com/matiere/status/1919921998202872113,1919921998202872113,0,0,0,0,0,0,0,0,0,0,0,0,0.09906548261642456,,
Covid Is Over!,@Covid_19_Hoax,2025-05-07T01:06:34.000Z,False,"Look at leftie Jimmy Barnes celebrating , he is the type of person Labor now represents not the battler , but the Liberals are hell bent on chasing elitist Teal seats .",0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/1882337038105722880/sSesuPNO_bigger.jpg,https://x.com/Covid_19_Hoax/status/1919921765792252065,1919921765792252065,0,0,0,0,0,0,0,0,0,0,0,0,0.10900268703699112,,
Considered Response,@JC48546570,2025-05-07T01:06:29.000Z,False,"Let me guess : a new variant of Covid - 19 has demonstrated a deadly affinity for corrupt politicians . Wow , that is a positive development .",0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/1766651435117060096/jpBCWifb_bigger.jpg,https://x.com/JC48546570/status/1919921744799768748,1919921744799768748,0,0,0,0,0,0,0,0,0,1,0,0,0.13961350917816162,2.0,right
pedro tropo,@PedroTropo,2025-05-07T01:05:58.000Z,False,Un empresario presentó la primera demanda en Mendoza por la vacunación contra el Covid 19 HTTPURL ... a través de,0,0,0,3,[],['@elsolonline'],[],https://pbs.twimg.com/profile_images/662391483866193920/erRBpctR_bigger.jpg,https://x.com/PedroTropo/status/1919921616420553057,1919921616420553057,0,0,0,0,0,0,0,0,0,0,0,0,0.09533923864364624,,
SR490,@shamrock_490,2025-05-07T01:05:33.000Z,False,La FDA elige a un crítico de las vacunas de refuerzo contra la COVID - 19 como su nuevo principal funcionario de vacunas para supervisar las aprobaciones — CBS,0,0,0,8,[],[],[],https://pbs.twimg.com/profile_images/588546307918143489/Er_r-YwP_bigger.jpg,https://x.com/shamrock_490/status/1919921513035178165,1919921513035178165,0,0,0,0,0,0,0,0,0,0,0,0,0.08766450732946396,,
Bryne,@riss1130,2025-05-07T01:03:34.000Z,True,Artemisinin / Ivermectin is the antidote to COVID - 19 and vaccines side effects,0,0,0,18,[],[],['\\U0001f31f'],https://pbs.twimg.com/profile_images/1750922276944347146/CbOsskfC_bigger.jpg,https://x.com/riss1130/status/1919921014537924638,1919921014537924638,0,0,0,0,0,0,0,0,0,0,0,0,0.10990425944328308,,
"Fired for ""COVID-19"".",@fired4covid,2025-05-07T01:03:21.000Z,False,is someone being #married a requirement for you to be able to work with them on the job ? #Mississauga #BurlON #DavenportTO #onpoli #cdnpoli #canpoli #cdnpolitics why CAN'T #Feminists move on from #COVID19 ?,0,0,0,33,"['#married', '#Mississauga', '#BurlON', '#DavenportTO', '#onpoli', '#cdnpoli', '#canpoli', '#cdnpolitics', '#Feminists', '#COVID19']",[],[],https://pbs.twimg.com/profile_images/1896572902524231680/9YqOW33f_bigger.jpg,https://x.com/fired4covid/status/1919920958091006302,1919920958091006302,0,0,0,0,0,0,0,0,0,0,1,0,0.18644285202026367,,
Kate,@Kate18660449,2025-05-07T01:03:12.000Z,False,These ' farleft elitists ' have shared block lists for years now to keep their online profiles full of predominantly praising comments .,0,0,0,18,[],[],[],https://pbs.twimg.com/profile_images/1675038833778491392/iht-Q53F_bigger.jpg,https://x.com/Kate18660449/status/1919920921969607090,1919920921969607090,0,0,0,0,0,0,0,0,0,0,0,0,0.09425710886716843,,
Jess,@MeetJess,2025-05-07T01:02:57.000Z,False,A proponent of using the drug hydroxychloroquine to treat Covid - 19 despite scant evidence of its efficacy has been named to a top pandemic prevention role at the Department of Health and Human Services It ' s the fkn upside down world,0,0,0,2.3K,[],[],[],https://pbs.twimg.com/profile_images/1908254386632925184/sqRLaBfC_bigger.jpg,https://x.com/MeetJess/status/1919920855758381065,1919920855758381065,0,0,0,0,0,0,0,0,0,0,0,0,0.08827647566795349,,
Joe,@LTSmash420,2025-05-07T01:02:53.000Z,True,""" La Covid - 19 endommage le cerveau , notamment en provoquant des inflammations et des altérations neurologiques , comme observé dans certaines études sur les effets à long terme du virus . Ces dommages peuvent perturber les fonctions cognitives et émotionnelles , entraînant des",0,0,0,21,[],[],[],https://pbs.twimg.com/profile_images/1609300456647311361/izmY2epp_bigger.jpg,https://x.com/LTSmash420/status/1919920840805683207,1919920840805683207,0,0,0,0,0,0,0,0,0,0,0,0,0.09892741590738297,,
JLS Sales Academy,@jlssalesacademy,2025-05-07T01:02:24.000Z,False,"For Home Care Providers , HCBS Operating Environments Still Vary Greatly From State To State : More than three years after the start of the COVID - 19 pandemic , the U . S . is still seeing major gaps in long-term care for seniors , according to a new AARP report . “ We know that some s ...",0,0,0,1,[],[],[],https://pbs.twimg.com/profile_images/1778786644889309184/iTtnZ154_bigger.jpg,https://x.com/jlssalesacademy/status/1919920717203755364,1919920717203755364,0,0,0,1,0,0,0,0,0,0,0,0,0.1905823051929474,,
Grok,@grok,2025-05-07T01:01:36.000Z,True,"Parents are concerned about potential long-term effects of COVID - 19 vaccines in children , including impacts on fertility , immune system development , and rare conditions like myocarditis . Research , such as a Kaiser Permanente study of over 245,000 doses , shows no serious side",0,0,0,12,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1919920517357900182,1919920517357900182,0,0,0,0,1,0,0,0,0,0,0,0,0.1587771475315094,,
"Fired for ""COVID-19"".",@fired4covid,2025-05-07T01:01:15.000Z,False,who is actively looking to another job ? Who is going to make a #CareerChange ? Feminists are very discriminatory in #employment . Lets see a #Lawyer in that job . MORE diversity . #BurlON #Mississauga #onpoli #cdnpoli #canpoli #abpoli #ableg #bcpoli who is STEPPING DOWN ?,0,0,0,41,"['#CareerChange', '#employment', '#Lawyer', '#BurlON', '#Mississauga', '#onpoli', '#cdnpoli', '#canpoli', '#abpoli', '#ableg', '#bcpoli']",[],[],https://pbs.twimg.com/profile_images/1896572902524231680/9YqOW33f_bigger.jpg,https://x.com/fired4covid/status/1919920428211921385,1919920428211921385,0,0,0,0,0,0,0,0,0,0,1,0,0.17898790538311005,,
Covid Is Over!,@Covid_19_Hoax,2025-05-07T01:00:24.000Z,False,"Craig ! Matt Canavan is taking about Nationals splitting from Liberals , he said the Nationals were muzzled over climate change and banned from letting Nationals run in seats , look at them chasing those Teal seats like a left wing party desperate to appease the left wingers .",0,0,0,17,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1882337038105722880/sSesuPNO_bigger.jpg,https://x.com/Covid_19_Hoax/status/1919920214847721560,1919920214847721560,0,0,0,0,0,0,0,0,0,1,0,0,0.17159566283226013,0.0,left
The Detroit News,@detroitnews,2025-05-07T01:00:17.000Z,True,Critic of drug industry and COVID - 19 measures to lead FDA vaccine program,0,0,0,1.2K,[],[],[],https://pbs.twimg.com/profile_images/1649140905624887297/fLfsN539_bigger.jpg,https://x.com/detroitnews/status/1919920188507455572,1919920188507455572,0,0,0,0,0,0,0,0,0,0,0,0,0.09955668449401855,,
Katherine Hansley,@JaelCorbleu,2025-05-07T01:00:10.000Z,True,"Grill them on their Covid - 19 policies , too . How many elderly patients died because of them ?",0,0,0,4,[],[],[],https://pbs.twimg.com/profile_images/1919240544762400768/GBPkYHLu_bigger.jpg,https://x.com/JaelCorbleu/status/1919920156915925148,1919920156915925148,0,0,0,1,0,0,0,0,0,0,0,0,0.13623091578483582,,
miguel ortiz,@miguelo06655405,2025-05-07T00:59:42.000Z,True,"ADVERTENCIA SOBRE LA PROTEÍNA DE ESPIGA QUE TIENE LA VACUNA DEL COVID 19 “ EL CUERPO SE CONVIERTE EN UNA FÁBRICA ” — DRA . NAOMI WOLF La Dra . Naomi Wolf ha dado la voz de alarma , y el Dr . Robert Malone , inventor de la tecnología de ARNm , la respalda : “ La proteína de",0,0,0,16,[],[],"['\\U0001f6a8', '\\U0001f534', '\\U0001f5e3\\ufe0f']",https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/miguelo06655405/status/1919920040574648799,1919920040574648799,0,0,0,0,0,0,0,0,0,0,0,0,0.08510883152484894,,
