Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID,label_0,label_1,label_2,label_3,label_4,label_5,label_6,label_7,label_8,label_9,label_10,label_11,max_confidence,I9,leaning
Vic,@vbardia,2025-05-06T10:21:36.000Z,True,"If your first instinct after a terror attack is to block critical military routes , you ' re not standing with the nation — you ' re standing against it . This is n't protest ; this looks like sabotage , intentional or not . Real farmers want stability and peace , not disruption of national",0,0,0,3.4K,[],[],[],https://pbs.twimg.com/profile_images/1911390523631251456/5OBZUScs_bigger.jpg,https://x.com/vbardia/status/1919699058433896627,1919699058433896627,0,0,0,0,0,0,0,0,1,1,0,0,0.16010317206382751,0.0,left
JR,@ThunderboltGaze,2025-05-06T10:18:58.000Z,True,"This is n't protest — it ' s treason . They ' re not farmers , they ' re puppets in ISI hands . The entire nation is watching — and every traitor is being noted .",0,0,0,566,[],[],"['\\U0001f1ee\\U0001f1f3', '\\U0001f4a5']",https://pbs.twimg.com/profile_images/1850196032854110208/GNfBOHsv_bigger.jpg,https://x.com/ThunderboltGaze/status/1919698393980432705,1919698393980432705,0,0,0,0,0,0,0,0,0,1,0,0,0.170479416847229,0.0,left
Navroze,@Navroze_India,2025-05-06T10:09:02.000Z,False,Massive police raids carried out to arrest farmers ahead of May 6 protest at Shambhu Border . #FarmersProtest #ShambhuBorder #PunjabPolice #ProtestNews #FarmersRights4o,0,0,0,22,"['#FarmersProtest', '#ShambhuBorder', '#PunjabPolice', '#ProtestNews', '#FarmersRights4o']",[],"['\\U0001f693', '\\U0001f69c']",https://pbs.twimg.com/profile_images/1859205590439915520/QXdPnnIo_bigger.jpg,https://x.com/Navroze_India/status/1919695894078689391,1919695894078689391,0,0,0,0,0,0,0,0,0,1,0,0,0.15325577557086945,0.0,left
Grok,@grok,2025-05-06T10:08:05.000Z,True,"The farmers ' protest in Punjab , ongoing since February 2024 , is driven by genuine economic demands , primarily legal guarantees for Minimum Support Price ( MSP ) for all crops and loan forgiveness . Farmers face challenges like low incomes and high debt , continuing issues from the",0,0,0,13,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1919695657465741684,1919695657465741684,0,0,1,1,0,0,0,0,0,1,0,0,0.13787218928337097,0.0,left
tUlIi,@xxRiddikulus_xx,2025-05-06T10:05:53.000Z,True,"Thank god ... I ALWAYS knew that the farmer ' s protest was nothing but a khalistani terrorist agenda in the name of farmers . They DON'T need any f * * king reasons . Hear that Tikait , and you will understand who ' s helping Pannu here . TREAT THEM LIKE ENEMIES FGS .",0,0,0,60,[],['@HMOIndia'],[],https://pbs.twimg.com/profile_images/1765454918054510594/lST6LlE6_bigger.jpg,https://x.com/xxRiddikulus_xx/status/1919695102156419404,1919695102156419404,0,0,0,0,0,0,0,0,0,1,0,1,0.1308719515800476,0.0,left
bhargav Ahir,@_Bhargav_32,2025-05-06T10:02:04.000Z,True,mock drill wale din hi farmers ka rail roko protestKya hi logic hai ? ? #mockdrills #MockDrill,0,0,0,97,"['#mockdrills', '#MockDrill']",[],"['\\U0001f921', '\\U0001f921']",https://pbs.twimg.com/profile_images/1892678096052015104/cXao30vP_bigger.jpg,https://x.com/_Bhargav_32/status/1919694142160212334,1919694142160212334,0,0,0,0,0,0,0,0,0,0,0,0,0.10592369735240936,,
BharatFirst (Modi ka Parivar),@ModifiedHN17,2025-05-06T09:58:46.000Z,False,"If they do that , they will know nobody cares . By the way , none of the protestors are farmers . Some of them are rich land owners ( zamindars ) who have never worked for a day in their life & the others are hired farm laborers who get more money on protest days than in the farm !",0,0,0,76,[],[],[],https://pbs.twimg.com/profile_images/1808964318651953153/vC7exQOg_bigger.jpg,https://x.com/ModifiedHN17/status/1919693313814200533,1919693313814200533,0,0,0,0,0,0,0,0,0,1,0,0,0.16167400777339935,0.0,left
MKr,@mrinal12,2025-05-06T09:58:19.000Z,False,"What about the 8 May Farmers protest , govt should say bold ‘ Hello ' to the masters first ... since govt is cleaning saga already ...",0,0,0,22,[],[],[],https://pbs.twimg.com/profile_images/3520599510/18e7446eb6b891db4abef874c7c87c69_bigger.jpeg,https://x.com/mrinal12/status/1919693197250281746,1919693197250281746,0,0,0,0,0,0,0,0,0,1,0,0,0.17983609437942505,0.0,left
NISHIT DESAI- YOGA IS LIFE,@1974nishu,2025-05-06T09:51:51.000Z,True,All these are Fake Farmers paid to protest,0,0,0,38,[],[],[],https://pbs.twimg.com/profile_images/1691706512496885760/f34zX5ht_bigger.jpg,https://x.com/1974nishu/status/1919691572859244670,1919691572859244670,0,0,0,0,0,0,0,0,0,1,0,0,0.1810847520828247,2.0,right
Nimana,@Harpreet_IAS_91,2025-05-06T09:40:01.000Z,False,They are farmers who led a successful protest movement . You are DEVIL who wants to give them bad name .,0,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/1866718645943971840/9Gvo9mFz_bigger.jpg,https://x.com/Harpreet_IAS_91/status/1919688594144252281,1919688594144252281,0,0,0,0,0,0,0,0,0,1,0,0,0.1892784684896469,0.0,left
Savehyderabad,@Savehyderabad2,2025-05-06T09:38:43.000Z,False,"These are not farmers , but paid agents of congressi and rahul should be ashamed of doing such cheap politics . Why protest all the time ? Who is working on their farms then ?",0,0,0,21,[],['@RahulGandhi'],[],https://abs.twimg.com/sticky/default_profile_images/default_profile_bigger.png,https://x.com/Savehyderabad2/status/1919688264673325542,1919688264673325542,0,0,0,0,0,0,0,0,0,1,0,0,0.16012486815452576,0.0,left
Nimana,@Harpreet_IAS_91,2025-05-06T09:37:44.000Z,False,They are farmers who led a successful protest movement . You are DEVIL who wants to give them bad name .,0,0,0,36,[],[],[],https://pbs.twimg.com/profile_images/1866718645943971840/9Gvo9mFz_bigger.jpg,https://x.com/Harpreet_IAS_91/status/1919688018048188512,1919688018048188512,0,0,0,0,0,0,0,0,0,1,0,0,0.1892784684896469,0.0,left
Anjna,@SaffronQueen_,2025-05-06T09:28:13.000Z,False,"7th May : - The Modi govt orders war drills in border states across India . 7th May : - Alleged farmer Rakesh Tikait calls for a Rail roko protest in Punjab , a border state . These alleged farmers are a danger to the Nation & need to face strict punishment . Enough is enough ! !",0,0,0,357,[],[],[],https://pbs.twimg.com/profile_images/1692084436462956545/cDUSU54v_bigger.jpg,https://x.com/SaffronQueen_/status/1919685623603941825,1919685623603941825,0,0,0,0,0,0,0,0,1,0,0,0,0.17628879845142365,,
Desh_ka_Youth,@desh_ka_youth,2025-05-06T09:24:59.000Z,False,Now you all can see how Government will use all his power to stop Farmers and go to delhi and see the status of the farmer protestBut Ca n't do this to pahalgam attack and provide security,0,0,0,50,[],[],[],https://pbs.twimg.com/profile_images/1769092435496341504/bW41A7SF_bigger.jpg,https://x.com/desh_ka_youth/status/1919684808533311830,1919684808533311830,0,0,0,0,0,0,0,0,0,0,0,0,0.11923752725124359,,
Ritam English,@english_ritam,2025-05-06T09:23:41.000Z,False,"Even as tensions soar with Pakistan post - #PahalgamTerrorAttack , farmers protest outside #ShambhuPoliceStationOn May 7 , when MHA directs nationwide #mockdrills for safety , what are they proving by opposing the nation every time ? #FarmersProtest #IndiaPakistanWar",0,0,0,292,"['#PahalgamTerrorAttack', '#ShambhuPoliceStation', '#mockdrills', '#FarmersProtest', '#IndiaPakistanWar']",[],[],https://pbs.twimg.com/profile_images/1887719006540558336/T9M55P04_bigger.jpg,https://x.com/english_ritam/status/1919684483046928515,1919684483046928515,0,0,0,0,0,0,0,0,0,0,0,0,0.10763572156429291,,
Abhishek sharma,@ImAbhi3108,2025-05-06T09:18:04.000Z,False,"Why would real farmers block Army routes — at a time of national tension ? When borders are heating up and the Army needs unhindered movement , blocking key rail lines is n't protest , it ' s sabotage . This smells of something else — coordinated disruption in the name of dissent",0,0,0,27,[],['@AmitShah'],[],https://pbs.twimg.com/profile_images/1858176352702345216/ZQ0Mx0sq_bigger.jpg,https://x.com/ImAbhi3108/status/1919683069457334351,1919683069457334351,0,0,0,0,0,0,0,0,0,1,0,0,0.17612901329994202,0.0,left
Shuizi,@Shuizi220096,2025-05-06T09:16:02.000Z,False,"Precisely . People with cars worth over a crore and 0 tax paid are doing farmers ' protest . And the actual issue is , nobody knows what their actual demand is . They are more inclined towards blocking the roads rather than having a solution .",0,0,0,39,[],[],[],https://pbs.twimg.com/profile_images/1834142493212114945/BBPx77nc_bigger.jpg,https://x.com/Shuizi220096/status/1919682558302027915,1919682558302027915,0,0,0,0,0,0,0,0,0,1,0,0,0.17005527019500732,0.0,left
Vishal Kumar,@VishalK58826067,2025-05-06T09:15:58.000Z,False,this should not be tolerated at any cost . There is ISI backing behind this protest . No matter what needs to be done these traitors should be taught lessons this time . They are not farmers they are just ISI puppets who can sell their mother for money .,0,0,0,40,[],['@AmitShah'],[],https://pbs.twimg.com/profile_images/1583012072882728960/B5XVuef0_bigger.png,https://x.com/VishalK58826067/status/1919682540123914487,1919682540123914487,0,0,0,0,0,0,0,0,0,1,0,1,0.1279163658618927,0.0,left
sudi,@bawalchokri,2025-05-06T09:08:08.000Z,False,I do n't think congress has anything to do with Pakistan must be for farmers protest or caste census or private sector reservation talks,0,0,0,30,[],[],[],https://pbs.twimg.com/profile_images/1675472383359205378/k_AnCAZM_bigger.jpg,https://x.com/bawalchokri/status/1919680569492844794,1919680569492844794,0,0,0,0,0,0,0,0,0,0,0,0,0.10905962437391281,,
Bruce Wayne,@_Bruce__007,2025-05-06T09:01:37.000Z,True,Indian Army mock drill wale din hi farmers ka rail roko protestKya hi logic hai ? ? #MockDrill #mockdrills,0,0,0,3.4K,"['#MockDrill', '#mockdrills']",[],['\\U0001f921'],https://pbs.twimg.com/profile_images/1912199373053661185/ppjFayPo_bigger.jpg,https://x.com/_Bruce__007/status/1919678931445108970,1919678931445108970,0,0,0,0,0,0,0,0,0,0,0,0,0.10058531165122986,,
Sarthak Bahuguna,@SarthakBahugu14,2025-05-06T08:59:08.000Z,False,Not farmers ... protest for what ?,0,0,0,17,[],[],['\\U0001f602'],https://pbs.twimg.com/profile_images/1846583094133805056/p_c_nPRZ_bigger.jpg,https://x.com/SarthakBahugu14/status/1919678306544132186,1919678306544132186,0,0,0,0,0,0,0,0,0,1,0,0,0.18284814059734344,0.0,left
Mohandas मोहनदास,@tgmohandas,2025-05-06T08:56:46.000Z,False,Batters for Pakistan is ready . #Punjab #farmers #protest #pandher #railroko #twoandhalffront #may7 #MockDrill #Pakistan #IndiaPakistanWar,0,0,0,102,"['#Punjab', '#farmers', '#protest', '#pandher', '#railroko', '#twoandhalffront', '#may7', '#MockDrill', '#Pakistan', '#IndiaPakistanWar']",[],[],https://pbs.twimg.com/profile_images/1560133938588311553/4M5f6FAi_bigger.jpg,https://x.com/tgmohandas/status/1919677707916619964,1919677707916619964,0,0,0,0,0,0,0,0,0,1,0,0,0.17003296315670013,1.0,centre
Tweet For You,@TweetForYou_X,2025-05-06T08:53:36.000Z,False,Gov Should impose Nsa On Each & every person participating in protest ... is this any time to do protest .. farmers protest is Okey .. but The time they choose is questionable ...,0,0,0,5,[],[],[],https://pbs.twimg.com/profile_images/1787741991885041664/XXyRibg__bigger.jpg,https://x.com/TweetForYou_X/status/1919676914530177499,1919676914530177499,0,0,0,0,0,0,0,0,0,1,0,0,0.1765630841255188,0.0,left
seenivasan sanjeevi,@sv_arjuna,2025-05-06T08:40:26.000Z,False,Real farmers do n't have time to protest .,0,0,0,24,[],[],[],https://pbs.twimg.com/profile_images/1783774306667057152/3HfJqUey_bigger.png,https://x.com/sv_arjuna/status/1919673600963183004,1919673600963183004,0,0,0,0,0,0,0,0,0,1,0,0,0.17524072527885437,0.0,left
boorger,@boorgerreborn,2025-05-06T08:30:23.000Z,True,I supported the farmers ' protest ( until it changed to something else ) during Covid & it ' s really sad how these leaders changed it into an Anti-India narrative esp when a war is inevitable . Get ready for an internal war in at least 4 states . My beautiful secular country,0,0,0,55,[],[],[],https://pbs.twimg.com/profile_images/1915817988445638656/A2f5Eka9_bigger.jpg,https://x.com/boorgerreborn/status/1919671068828303678,1919671068828303678,0,0,0,0,0,0,0,0,0,1,0,0,0.13576626777648926,0.0,left
Chanchal Ghanghas,@Bholi_16,2025-05-06T08:28:50.000Z,False,An IITian CS Engineer in US left his luxurious life to serve the farmers . No matter it was fight for FRP for sugar mills establishment or for farmers protest he always stood as a great wall . #ChaudharyAjitSingh Ji will be alive in our views always .,0,0,0,1.4K,['#ChaudharyAjitSingh'],[],['\\U0001f338'],https://pbs.twimg.com/profile_images/1853087542318714881/B2wXrTXc_bigger.jpg,https://x.com/Bholi_16/status/1919670680590897278,1919670680590897278,0,0,0,0,0,0,0,0,0,0,0,0,0.11485954374074936,,
Krishna K. Fatehpuria,@kfatehpuria,2025-05-06T08:28:23.000Z,False,"Must thank anti national leadership of the so called "" protest "" for exposing traitors camoflauged as farmers , disrupting deployment effort Must be dealt with iron fist ! Forces have many braves from farmer families , the hardworking patriots can never be traitors ! Jai Shree Ram",0,0,0,85,[],[],[],https://pbs.twimg.com/profile_images/1517028424564445185/vYLvpKPk_bigger.jpg,https://x.com/kfatehpuria/status/1919670567738982710,1919670567738982710,0,0,0,0,0,0,0,0,0,1,0,0,0.17119812965393066,0.0,left
Anurag Jaitly,@anurag_jaitly,2025-05-06T07:50:24.000Z,False,"Kejriwal , Mann and Takiat should be arrested for trying to disrupt troop movement in time of National crisis by not controlling Farmers Protest . AAP govt can not be trusted as far as national security is concerned . Please take necessary action sir",0,0,0,49,[],['@HMOIndia'],[],https://pbs.twimg.com/profile_images/1873765685605638145/FUSiWJc0_bigger.jpg,https://x.com/anurag_jaitly/status/1919661006092992750,1919661006092992750,0,0,0,0,0,0,0,0,0,1,0,0,0.18357180058956146,0.0,left
Stephenson 2-18,@Schismsanctuary,2025-05-06T07:50:21.000Z,False,"I refuse to sanctify as “ farmers ” those who , under democracy ' s veil , sabotage the soul of the nation . Protest is sacred — but hijacking the homeland in the guise of grievance is not dissent , it ' s betrayal draped in populist theatrics .",0,0,0,50,[],[],[],https://pbs.twimg.com/profile_images/1910731508869988352/QpIr2gBM_bigger.jpg,https://x.com/Schismsanctuary/status/1919660994147631581,1919660994147631581,0,0,0,0,0,0,0,0,0,1,0,1,0.17070695757865906,0.0,left
Brexit Refugee,@Brexit_Refugee,2025-05-06T07:45:20.000Z,False,"3 / this structure exists across the UK & it ' s these middlemen being hit . My family sold up already , as what was once farmland is now a large town , but they know the protest organisers . They are n't actual farmers who get their hands dirty .",0,0,0,19,[],[],[],https://pbs.twimg.com/profile_images/1789756530113314816/8HdTviOt_bigger.jpg,https://x.com/Brexit_Refugee/status/1919659734145106013,1919659734145106013,0,0,0,0,0,0,0,0,0,1,0,0,0.17446257174015045,0.0,left
Tractor2ਟਵਿੱਟਰ ਪੰਜਾਬ,@Tractor2twitr_P,2025-05-06T07:44:54.000Z,False,What else can we expect from gobar-guzzling cowards like who shamelessly demanded farmers be shot without verifying the news.Farmers had only planned a peaceful protest outside a police station demanding action against those who stole their trolleys .,0,0,0,5.5K,[],['@ajaykraina'],[],https://pbs.twimg.com/profile_images/1533523585238585344/UvedX3fs_bigger.jpg,https://x.com/Tractor2twitr_P/status/1919659623360966968,1919659623360966968,0,0,0,0,0,0,0,0,0,1,0,0,0.15030138194561005,0.0,left
Grok,@grok,2025-05-06T07:44:27.000Z,True,"The image reports a planned farmers ' protest on May 7 , 2025 , blocking Amritsar-Delhi rail lines , which aligns with ongoing protests since February 2024 demanding MSP and loan waivers . Naresh Tikait did oppose the Indus Water Treaty suspension in April 2025 , citing farmers ' water",0,0,0,84,[],[],[],https://pbs.twimg.com/profile_images/1893219113717342208/Vgg2hEPa_bigger.jpg,https://x.com/grok/status/1919659511322964155,1919659511322964155,0,0,0,0,0,0,0,0,0,1,0,0,0.16801482439041138,0.0,left
Boiled Anda,@AmitLeliSlayer,2025-05-06T07:42:01.000Z,True,"Farmers in farmers protest are Pakistanis , in their sinister plan they are trying to disturb movement of defence equipments , shoot them at sight and those who support them",0,0,0,8.2K,[],[],"['\\U0001f92c', '\\U0001f92c', '\\U0001f92c']",https://pbs.twimg.com/profile_images/1824391685012344833/URPKIfkr_bigger.jpg,https://x.com/AmitLeliSlayer/status/1919658898396741886,1919658898396741886,0,0,0,0,0,0,0,0,1,0,0,0,0.16471585631370544,,
Neeraj Shandilya,@NeerajShandily1,2025-05-06T07:41:44.000Z,False,This is n't ‘ protest'-it ' s a betrayal of India ' s security . Farmers who truly care for their country do n't sabotage supply lines . It is a kind of treason .,0,0,0,38,[],[],[],https://pbs.twimg.com/profile_images/1560932735782244353/dSWrY-r9_bigger.jpg,https://x.com/NeerajShandily1/status/1919658826456076495,1919658826456076495,0,0,0,0,0,0,0,0,0,0,0,0,0.10008354485034943,,
Aryan Dubey,@Aryan433Dubey,2025-05-06T07:41:33.000Z,False,"India is on the verge of war with Pakistan A nationwide mock drill has been announced for May 7th Military movements & high security . Suddenly , from out of nowhere , so-called farmers have called for a massive protest in Delhi ' s & railway blockade Is this being funded by the ISI ?",0,0,0,185,[],[],[],https://pbs.twimg.com/profile_images/1725569679761252353/nxRjKS_x_bigger.jpg,https://x.com/Aryan433Dubey/status/1919658781149168011,1919658781149168011,0,0,0,0,0,0,0,0,1,1,0,0,0.13393963873386383,0.0,left
ARCOT,@ArcotRamm,2025-05-06T07:41:14.000Z,False,Aid to rich farmers who come with expensive cars to protest ? Which farmers are we talking about ? Why only Punjab farmers have such issue ?,0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1623515466382860289/xImyaqfH_bigger.jpg,https://x.com/ArcotRamm/status/1919658700916039833,1919658700916039833,0,0,0,1,0,0,0,0,0,0,0,0,0.1752340942621231,,
Essen (Modi's Family),@appan19491011,2025-05-06T07:41:06.000Z,True,"This scoundrel RK stages protests for money and living on protests & protesters . Farmers had many gurus then in 2020 Rakesh Tikait , Balbir Singh Rajewal , Nodeep Kaur , Joginder Singh Ugrahan , Dr Darshan Pal besides TOOLKIT , Greta Thunberg etc YY , RT etc are habitats of protest sites .",0,0,0,72,[],[],[],https://pbs.twimg.com/profile_images/1677357829672550400/fTB_k7cv_bigger.jpg,https://x.com/appan19491011/status/1919658667009253757,1919658667009253757,0,0,0,0,0,0,0,0,0,1,0,0,0.18700209259986877,2.0,right
Akash Srivastava,@isrivastavas,2025-05-06T07:38:11.000Z,True,I think he might also visit the farmers protest ? Is n't the plan ?,0,0,0,89,[],[],[],https://pbs.twimg.com/profile_images/1912527046263152640/YTkLEmCn_bigger.jpg,https://x.com/isrivastavas/status/1919657933136408737,1919657933136408737,0,0,0,0,0,0,0,0,0,1,0,0,0.18073533475399017,1.0,centre
BJP Sashi Kumar Subramony,@BjpSashi,2025-05-06T07:36:06.000Z,False,"These so-called "" farmers "" have repeatedly shown their true colors.Last time it was a protest against the farm bills — now , their actions align suspiciously with hostile interests.Whether by design or manipulation , their current disruption serves Pak ' s agenda more than any genuine ...",0,0,0,32,[],[],[],https://pbs.twimg.com/profile_images/1856025565079203840/9ZbvOQ34_bigger.jpg,https://x.com/BjpSashi/status/1919657411062988848,1919657411062988848,0,0,0,0,0,0,0,0,0,1,0,0,0.15870757400989532,0.0,left
Aryan Singh,@Kafirrrrr_,2025-05-06T07:35:15.000Z,False,"Hm pille because why only Punjab farmers have problems even though they are enjoying max subsidies from rest of states farmers India . They r very rich background compared with other states farmers , in protest they bring AC , massager , girls for night , high cost wisky pizza",0,0,0,85,[],[],['\\U0001f355'],https://pbs.twimg.com/profile_images/1917892043252305921/Ag4c6jTz_bigger.jpg,https://x.com/Kafirrrrr_/status/1919657194607542758,1919657194607542758,0,0,0,1,0,0,0,0,0,0,1,1,0.16570518910884857,,
Shikha.,@Shikha5144,2025-05-06T07:33:50.000Z,False,"Why would real farmers block a vital train route connecting the border to mainland , especially when the Army is depending on it in a war-like situation ? This is n't ‘ protest'-it ' s a betrayal of India ' s security . Farmers who truly care for their country do n't sabotage supply lines .",0,0,0,37,[],[],[],https://pbs.twimg.com/profile_images/1897989129557684224/WKahXSXM_bigger.jpg,https://x.com/Shikha5144/status/1919656839286759754,1919656839286759754,0,0,0,0,0,0,0,0,1,0,0,0,0.16123700141906738,,
jyotsna mohan,@jyotsnamohan,2025-05-06T07:32:25.000Z,False,Govt : Air raid sirens and blackout exercises . In India meanwhile ... Reservations & caste censusFarmers protestEntertainment summit IPL Met Gala,0,0,0,379,[],[],[],https://pbs.twimg.com/profile_images/1902955859019436032/kvRmtKTa_bigger.jpg,https://x.com/jyotsnamohan/status/1919656483106558085,1919656483106558085,0,0,0,1,0,0,0,0,0,0,0,0,0.1656995713710785,,
Career247Official,@Career247Offici,2025-05-06T07:31:45.000Z,False,"As the nation focuses on safeguarding borders , these so-called ' farmers ' choose this moment to push disruptive agendas . PROTESTS ON May 7 and threatening Blocking railways at this time is n't protest — it ' s sabotage . Playing for / on behest of ENEMY . Shameful priorities !",0,0,0,11,[],[],[],https://pbs.twimg.com/profile_images/1882307993611485184/Q70CHLvz_bigger.jpg,https://x.com/Career247Offici/status/1919656312562188461,1919656312562188461,0,0,0,0,0,0,0,0,0,1,0,0,0.17468471825122833,0.0,left
Saffron Blues,@hajrahuzur,2025-05-06T07:31:20.000Z,True,"Have they forgotten how the Punjab government handled the farmer protest last month ? I hope the BJP government delivers tenfold harsher treatment , arresting farmers and media personnel , seizing equipment , and requiring media company HR and owners to verify captured journalists in",0,0,0,70,[],[],[],https://pbs.twimg.com/profile_images/1913854956991369216/Wy3SdI6x_bigger.jpg,https://x.com/hajrahuzur/status/1919656209746968922,1919656209746968922,0,0,0,0,0,0,0,0,0,1,0,0,0.17437651753425598,0.0,left
CHANDRR,@CHANDRARAW34865,2025-05-06T07:30:47.000Z,True,"Why ' Such ' farmers are terrorism sympathizers . When the nation is in need of unity and cooperation they want to peddle their own agenda in such critical times . No shame . Do whatever protest u want whenever u want , but in time like this ... it ' s akin to being a traitor .",0,0,0,15,[],[],[],https://pbs.twimg.com/profile_images/1902620361428234240/fYjt9-ky_bigger.jpg,https://x.com/CHANDRARAW34865/status/1919656071519731779,1919656071519731779,0,0,0,0,0,0,0,0,0,1,0,0,0.1551731824874878,0.0,left
Samrat Nandi,@SamratNandi1511,2025-05-06T07:29:25.000Z,False,"The truth about farmers protest This time , they should be thrashed HTTPURL ...",0,0,0,17,[],[],[],https://pbs.twimg.com/profile_images/1916318161064103938/wlUZtSPO_bigger.jpg,https://x.com/SamratNandi1511/status/1919655727754269179,1919655727754269179,0,0,0,0,0,0,0,0,0,1,0,0,0.18712200224399567,0.0,left
Praphull Gupta,@PraphullGupta08,2025-05-06T07:28:40.000Z,False,"Generally I dont reply but in Punjab , the condition is worst and tomorrow farmers call for the protest . Really ! R u also think so . And plz dont talk to me as a AAP volunteer",0,0,0,20,[],[],[],https://pbs.twimg.com/profile_images/1800533294247010304/OurDfD8J_bigger.jpg,https://x.com/PraphullGupta08/status/1919655539681984941,1919655539681984941,0,0,0,0,0,0,0,0,0,1,0,0,0.16995398700237274,0.0,left
Ali Ahmed,@aliahmed8484,2025-05-06T07:27:01.000Z,False,"#India dreaming of #Pakistan ' s collapse while Manipur burns , #farmers protest , and #elections run on hate . Fix your own #cracks before preaching about ours #imrankhanPTI",0,0,0,43,"['#India', '#Pakistan', '#farmers', '#elections', '#cracks', '#imrankhanPTI']","['@ImranKhanPTI', '@ImranRiazKhan', '@ARYSabirShakir']",[],https://pbs.twimg.com/profile_images/1912346972167577600/cT2Fsham_bigger.jpg,https://x.com/aliahmed8484/status/1919655122931429826,1919655122931429826,0,0,0,0,0,0,0,0,0,1,0,0,0.1289270669221878,0.0,left
Sam,@samboyb2,2025-05-06T07:24:02.000Z,False,ATTENTION While India is bracing up for a potential clash against PakistanMeanwhile Punjab farmers to start protest & block railway lines . So that they can disrupt the supply of military equipments towards border . #FarmersProtest #IndiaPakistanTensions,0,0,0,100,"['#FarmersProtest', '#IndiaPakistanTensions']",[],"['\\U0001f6a8', '\\U0001f6a8', '\\U0001f1ee\\U0001f1f3', '\\U0001f1f5\\U0001f1f0']",https://pbs.twimg.com/profile_images/1893469580384718848/pTAn5mOY_bigger.jpg,https://x.com/samboyb2/status/1919654373891936723,1919654373891936723,0,0,0,0,0,0,0,0,1,0,0,0,0.1512201726436615,,
Incredible India,@BakhtShriRam,2025-05-06T07:23:30.000Z,False,After Pappu came back from America foreign funded Farmers protest has started . Traitor,0,0,0,10,[],[],[],https://pbs.twimg.com/profile_images/1676969142778494980/dcsJBZCZ_bigger.jpg,https://x.com/BakhtShriRam/status/1919654239531315686,1919654239531315686,0,0,0,0,0,0,0,0,0,1,0,0,0.1782577931880951,0.0,left
Verrati,@tafteeeesh,2025-05-06T07:23:30.000Z,False,This is n't even farmers protest . This are the remnants of the old Khalistani orgs in Punjab like the Babbar Khalsa who ' re masquerading as Farmers . Do n't fall for their trap,0,0,0,17,[],[],[],https://pbs.twimg.com/profile_images/1579369564215062528/0qCZ5QFg_bigger.jpg,https://x.com/tafteeeesh/status/1919654238914830781,1919654238914830781,0,0,0,0,0,0,0,0,0,1,0,0,0.18191222846508026,0.0,left
Manjunath Banashankari,@rbg_manjunath,2025-05-06T07:21:52.000Z,False,"While #India conducts war drills near the border , fake farmers like plan #RailRoko protests in #Punjab . This is n't protest — it ' s sabotage . No true patriot would disrupt the nation ' s security preparations . Treason in the guise of dissent . #NationFirst",0,0,0,64,"['#India', '#RailRoko', '#Punjab', '#NationFirst']",['@RakeshTikaitBKU'],[],https://pbs.twimg.com/profile_images/1918974745665785856/ofkendaC_bigger.jpg,https://x.com/rbg_manjunath/status/1919653825956200794,1919653825956200794,0,0,0,0,0,0,0,0,1,1,0,0,0.16191916167736053,0.0,left
uskan ~,@inoyouka,2025-05-06T06:13:28.000Z,False,Punjab ' s so called farmers want to do protest by stopping trains ... And wo bhi iss time me ...,0,0,0,755,[],[],[],https://pbs.twimg.com/profile_images/1852028737543372800/9sih_deL_bigger.jpg,https://x.com/inoyouka/status/1919636612691943743,1919636612691943743,0,0,0,0,0,0,0,0,0,1,0,0,0.17622902989387512,0.0,left
uskan ~,@inoyouka,2025-05-06T06:12:04.000Z,False,Punjab so called farmers protest already started again ...,0,0,0,169,[],[],[],https://pbs.twimg.com/profile_images/1852028737543372800/9sih_deL_bigger.jpg,https://x.com/inoyouka/status/1919636260211290287,1919636260211290287,0,0,0,0,0,0,0,0,0,1,0,0,0.18031616508960724,1.0,centre
Da A Pradhan,@anuppradhan0605,2025-05-06T06:10:26.000Z,False,India need tyrant government in this crucial time . Govt . must act brutally this time . Real farmers never join the protest this time .,0,0,0,137,[],[],[],https://pbs.twimg.com/profile_images/1876325936993292288/VXADHAwX_bigger.jpg,https://x.com/anuppradhan0605/status/1919635849433567383,1919635849433567383,0,0,0,0,0,0,0,0,0,1,0,0,0.18575535714626312,0.0,left
munirkadad,@UthangaCholacut,2025-05-06T06:09:24.000Z,True,Fake & rich Farmers . All farmers are busy in Zaid farming but fake farmers came to protest for their political agenda . Shame,0,0,0,20,[],[],[],https://pbs.twimg.com/profile_images/1917060291827011586/QatWvu04_bigger.jpg,https://x.com/UthangaCholacut/status/1919635591333085687,1919635591333085687,0,0,0,1,0,0,0,0,0,1,0,1,0.12300903350114822,0.0,left
Da A Pradhan,@anuppradhan0605,2025-05-06T06:07:29.000Z,False,India need tyrant government in this crucial time . Govt . must act brutally this time . Real farmers never join the protest this time .,0,0,0,35,[],[],[],https://pbs.twimg.com/profile_images/1876325936993292288/VXADHAwX_bigger.jpg,https://x.com/anuppradhan0605/status/1919635108107321532,1919635108107321532,0,0,0,0,0,0,0,0,0,1,0,0,0.18575535714626312,0.0,left
